"","model.1.mean","model.1.ll","model.1.ul","model.2.mean","model.2.ll","model.2.ul","age","sex"
"12",0.0207743531332184,0.00818185001240069,0.0333281808012139,0.020714958662217,0.00822196501825365,0.0331574404093712,0,1
"13",0.015243824207172,0.00331597805585192,0.0275441622812635,0.0157802547677232,0.00350011868485699,0.0284325992032181,5,1
"14",0.0191343247325522,0.00685686630021768,0.0324699273852506,0.0196683488833018,0.00704599388415794,0.033275884253786,5,1
"15",0.0188911657477987,0.00592217267106707,0.0329479343985212,0.0194277412243822,0.0060465882779099,0.0338724830356821,5,1
"16",0.0195153849004293,0.0054223058113253,0.0363425622387992,0.0201780262670338,0.00555610573901967,0.0370028504989217,5,1
"17",0.00878529933425108,-0.00513443864459496,0.0225693981533597,0.00834255101653218,-0.00608127126967321,0.022567179647507,5,1
"18",-0.00076176502393859,-0.0170490497246015,0.0135476970934836,-0.00174380367687927,-0.018300736488044,0.0130597323301629,5,1
"19",-0.00500689636968768,-0.0227479961271741,0.0103237184423701,-0.00620497769137368,-0.024029570340765,0.00963478484691746,5,1
"20",-0.00296398901532411,-0.020205762048373,0.0121428216356014,-0.00407150450399775,-0.0216902762991016,0.0115936331834038,5,1
"21",0.00438995688343138,-0.0112485797841964,0.0197579793922489,0.00398090411696967,-0.0122926974009635,0.0199167831135472,5,1
"22",0.00867917453689657,-0.00567072882171282,0.0235776936324864,0.00887461344728055,-0.00598836941878588,0.0242688360432852,5,1
"23",0.00950460497571531,-0.00365456778953557,0.0225357406403389,0.00992828692021288,-0.00358494124455376,0.0233998783098676,5,1
"24",0.0117411300837621,0.000137424674985998,0.0232995435423168,0.0121186965182547,0.000244328583488624,0.0239654582645617,5,1
"25",0.0183584436558898,0.012515586914603,0.0243455258256837,0.0184691239690915,0.0126056884022456,0.0245094072593672,15,1
"26",0.0185069718826007,0.0124453529442305,0.0246879781066715,0.0186790822203015,0.0125895592852723,0.024922074354079,15,1
"27",0.0170208813145851,0.0104616372828046,0.0235441423083,0.0171242420250815,0.0105223742715552,0.0236848047598296,15,1
"28",0.0175385838806693,0.0104004238088224,0.0248069195287632,0.0176099863720064,0.010420227523778,0.024960186227356,15,1
"29",0.0171774123578985,0.0100557610944851,0.0244985389044406,0.0172192674551034,0.0100538055416598,0.024625547514108,15,1
"30",0.0147318882954216,0.00719691413889106,0.0222992110219095,0.0146853595457394,0.00707821076431575,0.0223159752644794,15,1
"31",0.0121647518200284,0.00435276476222961,0.0198563764473127,0.0122636798365012,0.00436900498538541,0.0200244431969609,15,1
"32",0.00973720656777826,0.00166091067936843,0.0175249798000804,0.00977965714959927,0.00158460390163292,0.0176245010687134,15,1
"33",0.00781734844735278,-0.000612910200739995,0.0157048780981666,0.00773399487930734,-0.000899927054527732,0.0156987543660697,15,1
"34",0.00942929410072683,0.00188603940827971,0.0166633340129438,0.00938776995046431,0.00171323857795479,0.0166719441266005,15,1
"35",0.0118794646953472,0.00529591805358066,0.0182866288110176,0.0119464127988248,0.00529692711594337,0.0183845578937278,15,1
"36",0.0164831712275298,0.0108889347823109,0.0221737953245313,0.0165913451746642,0.0109839684927402,0.0223176827125123,15,1
"37",0.0140546492890089,0.00779803271351485,0.0205038150528444,0.0142058540580166,0.00791867277695282,0.0207089316705465,25,1
"38",0.0141802810587236,0.00772137911701353,0.0207453945677749,0.0143910702832411,0.00789293205207482,0.0210152265549103,25,1
"39",0.0126545604532379,0.00551833851347731,0.0196138821759807,0.0128258681930315,0.0056214660395323,0.0198361879043617,25,1
"40",0.0148011804447376,0.00712399596898463,0.0226458570869307,0.0149980673443464,0.00724530304935548,0.022949877094778,25,1
"41",0.0148651218974835,0.00713935979896803,0.0226791196763604,0.0149515196636203,0.00714820525589033,0.0228495518688073,25,1
"42",0.0146182235648459,0.00638959771684483,0.0228715110176664,0.014641030276548,0.00630576108810484,0.0229895559674558,25,1
"43",0.0167954364022662,0.00839948110625781,0.0258544216033981,0.0170294554879849,0.00851869004877014,0.0262990934093409,25,1
"44",0.0132128378013275,0.00471762850051293,0.0218053221886558,0.0131919878069406,0.00459179782978024,0.0218882550163745,25,1
"45",0.0114231477192196,0.00295551936792848,0.0200327509464781,0.0114566229208935,0.00289189274950824,0.0201979849214417,25,1
"46",0.00624691251892068,-0.00226778566725482,0.0141301176711389,0.00607257466947316,-0.00260904956466443,0.0140435974693862,25,1
"47",0.00634952232979001,-0.00113817649989444,0.0133767280252092,0.00617950486468203,-0.00143875605505154,0.0132795076531522,25,1
"48",0.0112181799565735,0.00522340029951973,0.017233306610413,0.0113166497972068,0.00530153352669987,0.0173604267623072,25,1
"49",0.0113195528326019,0.00475171153587003,0.0179157967424079,0.0114001208434537,0.00497813526445641,0.017865507860869,35,1
"50",0.0136024090982937,0.00688802605912607,0.0206143633657336,0.0134743901558178,0.00691662990986223,0.0204201425190225,35,1
"51",0.0113585640777006,0.00391597416477372,0.0186166433119828,0.0113772338901581,0.00406596093731477,0.0184585259968244,35,1
"52",0.012494478245045,0.00444869818768186,0.0205231965325494,0.0123654225848083,0.00449598607791116,0.0202086392036716,35,1
"53",0.013993827353085,0.00598700263880214,0.022249125167822,0.0137154193286176,0.00590391963152338,0.0218444319766086,35,1
"54",0.0145382994676949,0.00609788065542241,0.0234561443381932,0.0142615723677918,0.00603588363984939,0.0230886091106283,35,1
"55",0.0127497518736714,0.00410073793814869,0.0216087492464995,0.0127425433957907,0.00431554715247282,0.0214840787844625,35,1
"56",0.00901655668062043,-0.000243829480765409,0.0177638519088546,0.00916318704694575,-2.09817798466974e-05,0.0176717654525465,35,1
