"","cprov","nprov","year","month","pop","assault","drowning_submersion_suffocation","falls","suicide","transport","total","tmean","anomaly"
"5273",22,"Huesca",2018,5,219034,0,2,2,2,2,8,13.17,-1.12
"5274",22,"Huesca",2018,6,218999,0,0,1,0,1,2,18.24,-0.76
"5275",22,"Huesca",2018,7,218964,0,0,3,3,2,8,22.04,0.77
"5276",22,"Huesca",2018,8,219010,0,4,4,2,2,12,21.59,0.45
"5277",22,"Huesca",2018,9,219056,0,0,4,2,6,12,18.99,1.72
"5278",22,"Huesca",2018,10,219102,0,1,3,2,3,9,12.19,-0.98
"5279",22,"Huesca",2018,11,219147,1,1,1,1,2,6,7.5,0.43
"5280",22,"Huesca",2018,12,219193,1,1,1,1,0,4,5.49,1.66
"5281",23,"Jaén",1999,1,644394,0,0,0,5,4,9,6.24,-0.93
"5282",23,"Jaén",1999,2,644327,0,2,0,3,2,7,6.71,-1.6
"5283",23,"Jaén",1999,3,644261,0,1,1,6,3,11,10.65,-0.53
"5284",23,"Jaén",1999,4,644194,0,0,1,9,10,20,14.18,0.18
"5285",23,"Jaén",1999,5,644127,0,0,2,8,10,20,19.27,1.13
"5286",23,"Jaén",1999,6,644061,1,0,0,6,4,11,23.21,-0.41
"5287",23,"Jaén",1999,7,643994,0,0,0,2,5,7,26.89,0.17
"5288",23,"Jaén",1999,8,644042,0,3,1,10,6,20,26.16,-0.38
"5289",23,"Jaén",1999,9,644090,0,2,1,5,6,14,20.67,-1.27
"5290",23,"Jaén",1999,10,644138,0,0,1,2,8,11,16.46,-0.69
"5291",23,"Jaén",1999,11,644185,0,1,1,7,5,14,8.09,-2.6
"5292",23,"Jaén",1999,12,644233,3,1,3,8,9,24,6.86,-1.16
"5293",23,"Jaén",2000,1,644281,0,1,2,7,4,14,4.86,-2.31
"5294",23,"Jaén",2000,2,644221,0,0,2,6,9,17,10.71,2.4
"5295",23,"Jaén",2000,3,644160,1,0,3,0,6,10,11.66,0.48
"5296",23,"Jaén",2000,4,644100,0,0,4,6,5,15,11.11,-2.89
"5297",23,"Jaén",2000,5,644040,1,0,0,14,3,18,18.19,0.05
"5298",23,"Jaén",2000,6,643979,1,2,2,10,6,21,23.51,-0.11
"5299",23,"Jaén",2000,7,643919,0,3,1,12,21,37,25.87,-0.85
"5300",23,"Jaén",2000,8,643942,0,0,1,5,7,13,26.11,-0.43
"5301",23,"Jaén",2000,9,643965,2,1,1,4,4,12,22.14,0.2
"5302",23,"Jaén",2000,10,643988,0,1,0,11,5,17,15.25,-1.9
"5303",23,"Jaén",2000,11,644012,1,1,0,5,3,10,9.3,-1.39
"5304",23,"Jaén",2000,12,644035,1,1,1,5,10,18,8.6,0.59
"5305",23,"Jaén",2001,1,644058,0,1,0,5,11,17,8.13,0.96
"5306",23,"Jaén",2001,2,644012,0,0,0,4,4,8,8.91,0.6
"5307",23,"Jaén",2001,3,643965,0,0,1,4,6,11,12.96,1.78
"5308",23,"Jaén",2001,4,643919,0,0,2,5,5,12,14.21,0.2
"5309",23,"Jaén",2001,5,643873,1,2,0,9,4,16,16.89,-1.25
"5310",23,"Jaén",2001,6,643826,0,0,1,11,6,18,24.65,1.03
"5311",23,"Jaén",2001,7,643780,0,0,2,4,4,10,25.05,-1.66
"5312",23,"Jaén",2001,8,643787,1,1,2,9,6,19,26.31,-0.23
"5313",23,"Jaén",2001,9,643794,4,1,0,9,7,21,21.71,-0.23
"5314",23,"Jaén",2001,10,643801,0,1,2,6,4,13,17.9,0.75
"5315",23,"Jaén",2001,11,643808,1,0,3,6,5,15,8.98,-1.71
"5316",23,"Jaén",2001,12,643815,0,1,1,5,9,16,7.18,-0.84
"5317",23,"Jaén",2002,1,643822,0,0,3,10,5,18,7.93,0.76
"5318",23,"Jaén",2002,2,644061,0,2,2,3,6,13,9.82,1.51
"5319",23,"Jaén",2002,3,644299,0,2,5,10,3,20,11.8,0.62
"5320",23,"Jaén",2002,4,644538,1,2,1,8,6,18,13.44,-0.56
"5321",23,"Jaén",2002,5,644777,2,1,2,7,4,16,16.51,-1.62
"5322",23,"Jaén",2002,6,645015,0,0,0,10,6,16,23.65,0.03
"5323",23,"Jaén",2002,7,645254,0,2,3,9,8,22,25.57,-1.15
"5324",23,"Jaén",2002,8,645519,0,0,2,4,10,16,24.26,-2.28
"5325",23,"Jaén",2002,9,645785,1,0,0,5,7,13,20.36,-1.58
"5326",23,"Jaén",2002,10,646050,0,0,2,4,4,10,16.14,-1.01
"5327",23,"Jaén",2002,11,646315,0,0,0,3,4,7,11.28,0.59
"5328",23,"Jaén",2002,12,646581,0,0,0,5,3,8,9.34,1.32
"5329",23,"Jaén",2003,1,646846,0,2,0,3,4,9,6.18,-0.99
"5330",23,"Jaén",2003,2,647101,0,0,2,9,5,16,7.09,-1.22
"5331",23,"Jaén",2003,3,647356,2,0,0,6,9,17,12.19,1.01
"5332",23,"Jaén",2003,4,647611,0,1,1,5,7,14,13.21,-0.79
"5333",23,"Jaén",2003,5,647866,1,0,1,11,4,17,18.94,0.81
"5334",23,"Jaén",2003,6,648121,0,2,1,7,5,15,25.19,1.57
"5335",23,"Jaén",2003,7,648376,0,1,0,7,8,16,26.35,-0.36
"5336",23,"Jaén",2003,8,648634,0,1,2,10,7,20,27.09,0.54
"5337",23,"Jaén",2003,9,648892,2,2,2,6,8,20,22.13,0.19
"5338",23,"Jaén",2003,10,649150,1,0,3,3,4,11,15.24,-1.91
"5339",23,"Jaén",2003,11,649409,0,1,1,6,10,18,11.01,0.32
"5340",23,"Jaén",2003,12,649667,0,0,1,2,6,9,7.71,-0.31
"5341",23,"Jaén",2004,1,649925,1,2,3,4,5,15,8.15,0.98
"5342",23,"Jaén",2004,2,650149,0,2,2,6,5,15,9.26,0.95
"5343",23,"Jaén",2004,3,650373,0,0,2,7,5,14,10,-1.18
"5344",23,"Jaén",2004,4,650597,1,1,1,4,5,12,12.37,-1.63
"5345",23,"Jaén",2004,5,650821,2,2,3,6,5,18,14.76,-3.37
"5346",23,"Jaén",2004,6,651045,0,1,2,10,9,22,24.31,0.69
"5347",23,"Jaén",2004,7,651269,0,1,1,7,2,11,26.3,-0.41
"5348",23,"Jaén",2004,8,651687,0,2,3,2,8,15,25.68,-0.86
"5349",23,"Jaén",2004,9,652106,1,2,3,3,4,13,22.72,0.79
"5350",23,"Jaén",2004,10,652524,1,3,1,9,7,21,16.74,-0.41
"5351",23,"Jaén",2004,11,652942,0,0,1,5,5,11,10.08,-0.61
"5352",23,"Jaén",2004,12,653361,1,0,2,3,8,14,7.23,-0.79
"5353",23,"Jaén",2005,1,653779,0,1,1,10,4,16,5.63,-1.54
"5354",23,"Jaén",2005,2,653996,0,1,1,8,5,15,5.5,-2.81
"5355",23,"Jaén",2005,3,654213,0,1,3,6,5,15,11.15,-0.03
"5356",23,"Jaén",2005,4,654430,3,0,1,9,6,19,14.24,0.24
"5357",23,"Jaén",2005,5,654647,0,0,1,4,6,11,19.55,1.41
"5358",23,"Jaén",2005,6,654864,0,2,4,10,4,20,24.99,1.37
"5359",23,"Jaén",2005,7,655081,2,2,2,4,8,18,26.93,0.21
"5360",23,"Jaén",2005,8,655322,0,2,0,13,1,16,26.11,-0.43
"5361",23,"Jaén",2005,9,655563,0,3,1,5,2,11,20.85,-1.09
"5362",23,"Jaén",2005,10,655804,0,0,4,1,2,7,16.67,-0.48
"5363",23,"Jaén",2005,11,656045,0,0,1,7,7,15,9.29,-1.4
"5364",23,"Jaén",2005,12,656286,1,0,4,5,5,15,7.01,-1
"5365",23,"Jaén",2006,1,656527,0,0,1,1,3,5,5.73,-1.44
"5366",23,"Jaén",2006,2,656737,1,1,1,4,4,11,7.61,-0.7
"5367",23,"Jaén",2006,3,656947,0,1,2,5,4,12,11.78,0.6
"5368",23,"Jaén",2006,4,657158,0,1,1,6,8,16,15.58,1.58
"5369",23,"Jaén",2006,5,657368,1,1,0,9,7,18,20.03,1.9
"5370",23,"Jaén",2006,6,657578,0,0,2,6,7,15,23.37,-0.25
"5371",23,"Jaén",2006,7,657788,1,2,1,8,2,14,27.87,1.16
"5372",23,"Jaén",2006,8,658130,1,1,0,10,3,15,25.71,-0.83
"5373",23,"Jaén",2006,9,658472,0,2,2,6,3,13,22.2,0.26
"5374",23,"Jaén",2006,10,658814,1,3,2,8,5,19,18.6,1.45
"5375",23,"Jaén",2006,11,659156,0,0,2,5,7,14,12.85,2.16
"5376",23,"Jaén",2006,12,659498,1,2,2,3,5,13,7.23,-0.78
"5377",23,"Jaén",2007,1,659840,0,2,4,5,2,13,7.27,0.1
"5378",23,"Jaén",2007,2,660152,0,0,2,6,11,19,10.05,1.74
"5379",23,"Jaén",2007,3,660463,0,2,1,6,9,18,10.43,-0.75
"5380",23,"Jaén",2007,4,660774,0,1,2,6,2,11,12.55,-1.46
"5381",23,"Jaén",2007,5,661086,1,2,2,15,13,33,17.2,-0.94
"5382",23,"Jaén",2007,6,661398,0,2,4,7,5,18,21.83,-1.79
"5383",23,"Jaén",2007,7,661709,0,3,2,4,5,14,26.57,-0.15
"5384",23,"Jaén",2007,8,662012,1,1,3,8,5,18,25.78,-0.76
"5385",23,"Jaén",2007,9,662316,0,1,2,10,9,22,22.1,0.16
"5386",23,"Jaén",2007,10,662620,0,0,2,5,8,15,16.25,-0.9
"5387",23,"Jaén",2007,11,662923,0,0,1,6,2,9,10.89,0.2
"5388",23,"Jaén",2007,12,663226,0,1,1,7,11,20,7.94,-0.08
"5389",23,"Jaén",2008,1,663530,0,2,4,8,8,22,8.79,1.62
"5390",23,"Jaén",2008,2,663644,0,1,1,6,7,15,10.64,2.33
"5391",23,"Jaén",2008,3,663758,0,3,3,4,2,12,11.26,0.08
"5392",23,"Jaén",2008,4,663872,0,1,2,9,6,18,14.36,0.35
"5393",23,"Jaén",2008,5,663985,1,0,3,5,2,11,16.21,-1.93
"5394",23,"Jaén",2008,6,664099,0,0,0,11,7,18,22.66,-0.96
"5395",23,"Jaén",2008,7,664213,0,4,3,4,11,22,25.9,-0.81
"5396",23,"Jaén",2008,8,664378,0,1,1,7,12,21,26.56,0.02
"5397",23,"Jaén",2008,9,664542,0,1,6,5,8,20,20.76,-1.18
"5398",23,"Jaén",2008,10,664707,0,1,1,6,4,12,15.87,-1.28
"5399",23,"Jaén",2008,11,664872,0,0,1,4,6,11,8.77,-1.92
"5400",23,"Jaén",2008,12,665036,0,1,3,3,2,9,6.79,-1.22
"5401",23,"Jaén",2009,1,665201,0,2,0,4,6,12,6.14,-1.03
"5402",23,"Jaén",2009,2,665286,0,4,4,9,2,19,8.67,0.36
"5403",23,"Jaén",2009,3,665371,0,1,2,6,4,13,12.42,1.24
"5404",23,"Jaén",2009,4,665456,0,1,3,7,1,12,12.4,-1.6
"5405",23,"Jaén",2009,5,665542,0,1,1,8,6,16,19.33,1.19
"5406",23,"Jaén",2009,6,665627,0,3,0,10,4,17,24.15,0.53
"5407",23,"Jaén",2009,7,665712,0,2,3,11,4,20,27.33,0.62
"5408",23,"Jaén",2009,8,665821,0,2,0,8,3,13,27.14,0.6
"5409",23,"Jaén",2009,9,665930,2,3,2,8,2,17,21.23,-0.71
"5410",23,"Jaén",2009,10,666038,1,1,1,8,7,18,18.98,1.83
"5411",23,"Jaén",2009,11,666147,0,0,3,9,4,16,12.93,2.25
"5412",23,"Jaén",2009,12,666256,0,0,3,5,2,10,8.29,0.28
"5413",23,"Jaén",2010,1,666365,0,0,4,4,5,13,6.84,-0.32
"5414",23,"Jaén",2010,2,666396,0,2,0,2,2,6,8.21,-0.1
"5415",23,"Jaén",2010,3,666427,1,4,5,6,5,21,10.22,-0.96
"5416",23,"Jaén",2010,4,666458,0,0,3,8,4,15,15.08,1.07
"5417",23,"Jaén",2010,5,666490,0,1,1,9,2,13,16.89,-1.24
"5418",23,"Jaén",2010,6,666521,0,0,2,7,4,13,21.52,-2.1
"5419",23,"Jaén",2010,7,666552,1,2,2,11,2,18,28.09,1.38
"5420",23,"Jaén",2010,8,666637,0,0,1,9,4,14,27.47,0.93
"5421",23,"Jaén",2010,9,666721,0,2,2,6,0,10,22.05,0.11
"5422",23,"Jaén",2010,10,666806,1,2,2,4,4,13,15.46,-1.69
"5423",23,"Jaén",2010,11,666891,0,2,7,1,10,20,9.6,-1.09
"5424",23,"Jaén",2010,12,666975,0,0,4,8,5,17,8.42,0.41
"5425",23,"Jaén",2011,1,667060,0,2,2,6,7,17,7.69,0.52
"5426",23,"Jaén",2011,2,667153,0,0,2,5,0,7,8.91,0.6
"5427",23,"Jaén",2011,3,667245,2,2,0,5,3,12,10.61,-0.57
"5428",23,"Jaén",2011,4,667338,1,2,3,2,5,13,16.87,2.87
"5429",23,"Jaén",2011,5,667431,0,1,4,7,5,17,19.2,1.06
"5430",23,"Jaén",2011,6,667523,0,1,4,13,1,19,23.39,-0.23
"5431",23,"Jaén",2011,7,667616,1,1,2,4,6,14,25.75,-0.97
"5432",23,"Jaén",2011,8,667557,0,3,3,6,8,20,26.59,0.05
"5433",23,"Jaén",2011,9,667498,4,2,1,6,3,16,22.88,0.95
"5434",23,"Jaén",2011,10,667439,0,5,4,7,4,20,18.35,1.2
"5435",23,"Jaén",2011,11,667380,0,2,1,2,5,10,11.83,1.14
"5436",23,"Jaén",2011,12,667321,0,0,2,6,5,13,8.04,0.03
"5437",23,"Jaén",2012,1,667262,2,2,1,2,3,10,7.54,0.37
"5438",23,"Jaén",2012,2,666793,0,1,1,3,1,6,5.63,-2.68
"5439",23,"Jaén",2012,3,666324,0,4,1,13,0,18,11.57,0.39
"5440",23,"Jaén",2012,4,665856,0,1,0,5,1,7,12.05,-1.95
"5441",23,"Jaén",2012,5,665387,0,2,1,6,3,12,19.86,1.72
"5442",23,"Jaén",2012,6,664918,0,1,3,14,1,19,25,1.38
"5443",23,"Jaén",2012,7,664449,0,3,2,5,3,13,26.48,-0.24
"5444",23,"Jaén",2012,8,663993,0,0,1,9,1,11,27.74,1.2
"5445",23,"Jaén",2012,9,663538,0,0,3,7,5,15,21.74,-0.2
"5446",23,"Jaén",2012,10,663082,2,4,1,9,1,17,16.25,-0.9
"5447",23,"Jaén",2012,11,662626,1,5,0,3,0,9,11.1,0.41
"5448",23,"Jaén",2012,12,662171,0,1,1,9,1,12,7.99,-0.02
"5449",23,"Jaén",2013,1,661715,1,0,3,2,1,7,7.33,0.16
"5450",23,"Jaén",2013,2,661176,0,4,4,5,3,16,7.04,-1.27
"5451",23,"Jaén",2013,3,660637,0,3,1,7,3,14,10.17,-1.01
"5452",23,"Jaén",2013,4,660098,1,2,1,6,0,10,13.35,-0.65
"5453",23,"Jaén",2013,5,659559,1,1,1,9,3,15,15.62,-2.51
"5454",23,"Jaén",2013,6,659020,0,3,1,11,0,15,21.68,-1.94
"5455",23,"Jaén",2013,7,658481,0,2,1,6,0,9,26.44,-0.27
"5456",23,"Jaén",2013,8,658090,1,4,1,5,4,15,26.74,0.2
"5457",23,"Jaén",2013,9,657698,0,1,2,6,2,11,22.12,0.18
"5458",23,"Jaén",2013,10,657307,0,0,2,7,5,14,17.99,0.84
"5459",23,"Jaén",2013,11,656916,0,3,3,7,2,15,9.31,-1.37
"5460",23,"Jaén",2013,12,656524,1,0,2,6,3,12,7.73,-0.28
"5461",23,"Jaén",2014,1,656133,0,0,1,5,1,7,8.28,1.11
"5462",23,"Jaén",2014,2,655758,1,4,2,4,4,15,8.27,-0.04
"5463",23,"Jaén",2014,3,655384,1,2,3,6,4,16,11.4,0.22
"5464",23,"Jaén",2014,4,655010,0,1,2,5,0,8,16.42,2.42
"5465",23,"Jaén",2014,5,654635,0,6,1,14,0,21,19.19,1.06
"5466",23,"Jaén",2014,6,654260,0,0,2,4,2,8,22.45,-1.17
"5467",23,"Jaén",2014,7,653886,1,6,0,8,2,17,25.51,-1.2
"5468",23,"Jaén",2014,8,653594,0,2,4,5,5,16,26,-0.54
"5469",23,"Jaén",2014,9,653301,0,5,2,6,2,15,22.09,0.15
"5470",23,"Jaén",2014,10,653009,0,2,1,8,2,13,19.2,2.05
"5471",23,"Jaén",2014,11,652717,0,1,1,4,3,9,12.36,1.67
"5472",23,"Jaén",2014,12,652424,0,3,4,5,5,17,7.44,-0.57
"5473",23,"Jaén",2015,1,652132,0,3,6,4,1,14,7.02,-0.15
"5474",23,"Jaén",2015,2,651600,2,2,0,5,3,12,7.06,-1.25
"5475",23,"Jaén",2015,3,651067,0,3,2,6,1,12,11.96,0.78
"5476",23,"Jaén",2015,4,650534,0,1,0,5,0,6,15.32,1.31
"5477",23,"Jaén",2015,5,650002,0,4,1,6,5,16,21.16,3.02
"5478",23,"Jaén",2015,6,649470,1,6,1,9,3,20,24,0.38
"5479",23,"Jaén",2015,7,648937,1,2,3,11,5,22,29.65,2.94
"5480",23,"Jaén",2015,8,648531,1,5,2,7,1,16,26.66,0.11
"5481",23,"Jaén",2015,9,648125,0,3,2,3,3,11,20.93,-1.01
"5482",23,"Jaén",2015,10,647719,0,3,0,7,0,10,16.95,-0.2
"5483",23,"Jaén",2015,11,647313,0,4,0,3,5,12,12.4,1.71
"5484",23,"Jaén",2015,12,646907,0,4,0,3,3,10,10.98,2.96
"5485",23,"Jaén",2016,1,646501,0,4,2,7,2,15,9.35,2.18
"5486",23,"Jaén",2016,2,646082,0,2,3,5,2,12,8.95,0.64
"5487",23,"Jaén",2016,3,645662,1,5,2,4,2,14,9.73,-1.45
"5488",23,"Jaén",2016,4,645243,0,5,2,3,4,14,13.52,-0.48
"5489",23,"Jaén",2016,5,644824,0,1,3,7,3,14,16.94,-1.2
"5490",23,"Jaén",2016,6,644404,0,2,0,8,4,14,23.99,0.37
"5491",23,"Jaén",2016,7,643985,0,5,1,7,3,16,28.49,1.78
"5492",23,"Jaén",2016,8,643623,0,4,3,9,3,19,27.39,0.85
"5493",23,"Jaén",2016,9,643262,0,7,3,10,2,22,23.56,1.62
"5494",23,"Jaén",2016,10,642900,0,5,4,5,6,20,18.61,1.46
"5495",23,"Jaén",2016,11,642538,0,2,1,2,4,9,10.96,0.27
"5496",23,"Jaén",2016,12,642177,0,4,2,4,1,11,9.05,1.03
"5497",23,"Jaén",2017,1,641815,0,5,1,9,3,18,6.6,-0.57
"5498",23,"Jaén",2017,2,641344,0,3,3,6,3,15,10.29,1.98
"5499",23,"Jaén",2017,3,640874,1,4,2,6,3,16,11.97,0.79
"5500",23,"Jaén",2017,4,640404,0,1,2,5,3,11,16.06,2.06
"5501",23,"Jaén",2017,5,639933,1,2,1,5,5,14,20.3,2.17
"5502",23,"Jaén",2017,6,639462,1,5,3,8,0,17,26.57,2.95
"5503",23,"Jaén",2017,7,638992,0,3,1,8,0,12,27.72,1.01
"5504",23,"Jaén",2017,8,638591,1,4,2,6,4,17,27.49,0.94
"5505",23,"Jaén",2017,9,638190,0,0,3,3,2,8,22.78,0.84
"5506",23,"Jaén",2017,10,637789,0,3,2,3,3,11,19.9,2.75
"5507",23,"Jaén",2017,11,637388,0,6,3,5,4,18,11.76,1.07
"5508",23,"Jaén",2017,12,636987,0,8,5,0,4,17,7.33,-0.69
"5509",23,"Jaén",2018,1,636586,0,9,6,7,1,23,7.69,0.52
"5510",23,"Jaén",2018,2,636138,0,2,0,12,1,15,6.88,-1.43
"5511",23,"Jaén",2018,3,635690,0,3,6,8,4,21,9.66,-1.52
"5512",23,"Jaén",2018,4,635242,0,1,1,5,1,8,13.74,-0.26
"5513",23,"Jaén",2018,5,634795,2,4,2,7,1,16,16.69,-1.45
"5514",23,"Jaén",2018,6,634347,0,2,2,4,2,10,22.29,-1.33
"5515",23,"Jaén",2018,7,633899,0,3,2,5,1,11,25.49,-1.22
"5516",23,"Jaén",2018,8,633587,0,3,5,5,4,17,27.86,1.32
"5517",23,"Jaén",2018,9,633275,0,3,3,3,1,10,23.73,1.8
"5518",23,"Jaén",2018,10,632962,0,8,2,7,6,23,16.19,-0.96
"5519",23,"Jaén",2018,11,632650,0,2,1,7,5,15,10.99,0.3
"5520",23,"Jaén",2018,12,632338,0,5,4,8,4,21,9.12,1.11
"5521",24,"León",1999,1,499737,1,0,1,5,5,12,2.45,-0.69
"5522",24,"León",1999,2,499391,0,0,2,6,1,9,3.47,-0.48
"5523",24,"León",1999,3,499044,0,0,0,4,6,10,5.77,-0.93
"5524",24,"León",1999,4,498698,0,0,0,1,10,11,8.02,-0.94
"5525",24,"León",1999,5,498352,0,2,1,2,12,17,12.2,-0.08
"5526",24,"León",1999,6,498005,1,0,1,4,5,11,15.3,-1.49
"5527",24,"León",1999,7,497659,1,1,1,4,12,19,19.41,0.62
"5528",24,"León",1999,8,497340,0,0,1,5,15,21,17.84,-0.92
"5529",24,"León",1999,9,497020,0,0,1,5,13,19,14.59,-1.36
"5530",24,"León",1999,10,496701,0,1,3,5,8,17,9.88,-1.69
"5531",24,"León",1999,11,496382,0,0,2,2,5,9,3.81,-2.3
"5532",24,"León",1999,12,496062,0,0,3,3,2,8,2.95,-0.68
"5533",24,"León",2000,1,495743,1,1,3,7,8,20,0.52,-2.62
"5534",24,"León",2000,2,495389,0,0,1,8,7,16,6.18,2.23
"5535",24,"León",2000,3,495035,0,0,0,6,9,15,6.93,0.23
"5536",24,"León",2000,4,494682,2,2,1,4,10,19,5.49,-3.47
"5537",24,"León",2000,5,494328,0,0,1,5,5,11,12.46,0.18
"5538",24,"León",2000,6,493974,1,1,1,3,13,19,16.73,-0.06
"5539",24,"León",2000,7,493620,1,0,0,6,10,17,17.01,-1.78
"5540",24,"León",2000,8,493329,1,2,1,9,12,25,17.28,-1.49
"5541",24,"León",2000,9,493037,0,1,1,1,8,11,15.31,-0.64
"5542",24,"León",2000,10,492746,0,0,3,9,15,27,9.5,-2.07
"5543",24,"León",2000,11,492455,0,0,2,4,11,17,4.61,-1.5
"5544",24,"León",2000,12,492163,0,1,2,2,12,17,4.54,0.91
"5545",24,"León",2001,1,491872,1,1,1,4,9,16,3.74,0.6
"5546",24,"León",2001,2,491565,0,0,1,3,11,15,3.88,-0.07
"5547",24,"León",2001,3,491258,0,1,2,7,4,14,7.57,0.87
"5548",24,"León",2001,4,490952,0,0,1,3,7,11,7.86,-1.09
"5549",24,"León",2001,5,490645,1,1,3,2,14,21,12.08,-0.2
"5550",24,"León",2001,6,490338,0,1,0,4,3,8,17.03,0.24
"5551",24,"León",2001,7,490031,0,1,3,4,14,22,17.35,-1.44
"5552",24,"León",2001,8,489611,0,2,1,5,14,22,18.69,-0.07
"5553",24,"León",2001,9,489191,0,0,3,5,13,21,14.31,-1.65
"5554",24,"León",2001,10,488770,0,0,1,7,11,19,11.87,0.31
"5555",24,"León",2001,11,488350,0,1,1,5,11,18,4.16,-1.95
"5556",24,"León",2001,12,487930,0,1,2,6,10,19,0.41,-3.22
"5557",24,"León",2002,1,487510,0,1,0,2,6,9,4,0.85
"5558",24,"León",2002,2,487433,0,0,0,5,9,14,4.68,0.73
"5559",24,"León",2002,3,487355,1,0,1,3,8,13,7.19,0.48
"5560",24,"León",2002,4,487278,1,0,1,5,4,11,8.69,-0.26
"5561",24,"León",2002,5,487201,0,1,1,4,5,11,9.96,-2.32
"5562",24,"León",2002,6,487123,0,2,2,6,5,15,16.22,-0.57
"5563",24,"León",2002,7,487046,0,1,2,2,7,12,17.47,-1.32
"5564",24,"León",2002,8,487104,2,1,4,2,13,22,16.74,-2.03
"5565",24,"León",2002,9,487161,0,0,1,2,2,5,14.29,-1.66
"5566",24,"León",2002,10,487219,0,0,0,4,11,15,10.69,-0.87
"5567",24,"León",2002,11,487277,0,0,1,3,19,23,6.14,0.04
"5568",24,"León",2002,12,487334,0,0,2,4,8,14,5.24,1.61
"5569",24,"León",2003,1,487392,0,0,1,4,4,9,2.23,-0.91
"5570",24,"León",2003,2,487384,1,1,1,5,5,13,2.72,-1.23
"5571",24,"León",2003,3,487375,0,0,1,6,7,14,7.83,1.13
"5572",24,"León",2003,4,487367,0,1,1,2,8,12,8.57,-0.39
"5573",24,"León",2003,5,487359,0,0,1,3,11,15,12.22,-0.06
"5574",24,"León",2003,6,487350,0,1,0,10,11,22,18.38,1.59
"5575",24,"León",2003,7,487342,0,0,1,7,3,11,18.17,-0.61
"5576",24,"León",2003,8,487297,0,2,1,3,10,16,20.97,2.21
"5577",24,"León",2003,9,487252,0,1,4,2,14,21,15.89,-0.06
"5578",24,"León",2003,10,487206,0,2,0,1,6,9,8.99,-2.57
"5579",24,"León",2003,11,487161,1,0,2,4,5,12,6.7,0.59
"5580",24,"León",2003,12,487116,0,2,2,7,6,17,3.16,-0.48
"5581",24,"León",2004,1,487071,0,3,1,2,9,15,3.85,0.71
"5582",24,"León",2004,2,487078,0,2,1,2,9,14,3.54,-0.4
"5583",24,"León",2004,3,487085,0,2,0,3,6,11,4.71,-1.99
"5584",24,"León",2004,4,487092,0,4,0,1,6,11,7.1,-1.85
"5585",24,"León",2004,5,487098,1,6,1,7,2,17,11.06,-1.22
"5586",24,"León",2004,6,487105,0,3,1,6,10,20,18.31,1.52
"5587",24,"León",2004,7,487112,1,6,3,8,7,25,18.09,-0.7
"5588",24,"León",2004,8,487167,0,2,2,2,7,13,17.23,-1.53
"5589",24,"León",2004,9,487221,1,1,2,2,5,11,15.68,-0.27
"5590",24,"León",2004,10,487276,2,3,0,4,6,15,10.52,-1.04
"5591",24,"León",2004,11,487331,0,4,0,1,9,14,4.18,-1.93
"5592",24,"León",2004,12,487385,3,4,0,3,2,12,2.33,-1.3
"5593",24,"León",2005,1,487440,0,5,1,5,6,17,0.72,-2.43
"5594",24,"León",2005,2,487481,0,4,2,5,9,20,1.09,-2.86
"5595",24,"León",2005,3,487522,0,5,1,6,11,23,6.31,-0.39
"5596",24,"León",2005,4,487564,0,4,3,4,8,19,8.57,-0.39
"5597",24,"León",2005,5,487605,0,6,0,2,6,14,12.39,0.11
"5598",24,"León",2005,6,487646,1,3,2,3,4,13,18.33,1.54
"5599",24,"León",2005,7,487687,0,4,2,3,6,15,18.91,0.12
"5600",24,"León",2005,8,487828,2,4,1,7,12,26,19.15,0.39
"5601",24,"León",2005,9,487969,1,2,1,4,12,20,15.01,-0.94
"5602",24,"León",2005,10,488110,0,3,1,5,6,15,11.2,-0.36
"5603",24,"León",2005,11,488252,1,4,1,1,4,11,5.09,-1.01
"5604",24,"León",2005,12,488393,0,1,0,6,6,13,2.43,-1.2
"5605",24,"León",2006,1,488534,0,3,0,4,9,16,1.51,-1.64
"5606",24,"León",2006,2,488737,0,0,2,2,9,13,2.89,-1.06
"5607",24,"León",2006,3,488940,0,1,3,2,6,12,7.54,0.84
"5608",24,"León",2006,4,489142,0,0,1,2,4,7,10,1.04
"5609",24,"León",2006,5,489345,0,2,2,4,7,15,13.94,1.66
"5610",24,"León",2006,6,489548,1,7,1,7,4,20,17.97,1.18
"5611",24,"León",2006,7,489751,0,4,4,4,8,20,21.15,2.36
"5612",24,"León",2006,8,489980,0,5,2,1,10,18,17.89,-0.88
"5613",24,"León",2006,9,490210,0,2,2,5,9,18,17.32,1.37
"5614",24,"León",2006,10,490440,0,2,1,3,7,13,12.61,1.04
"5615",24,"León",2006,11,490669,0,3,3,2,8,16,8.51,2.41
"5616",24,"León",2006,12,490898,0,1,2,4,5,12,3.63,0
"5617",24,"León",2007,1,491128,0,4,4,3,3,14,3.85,0.7
"5618",24,"León",2007,2,491329,0,3,0,5,8,16,5.4,1.46
"5619",24,"León",2007,3,491531,0,2,1,3,7,13,6.1,-0.6
"5620",24,"León",2007,4,491732,1,2,1,5,7,16,10.41,1.45
"5621",24,"León",2007,5,491933,0,3,0,4,7,14,12.21,-0.07
"5622",24,"León",2007,6,492135,1,3,2,6,7,19,14.75,-2.04
"5623",24,"León",2007,7,492336,1,3,2,3,7,16,17.44,-1.35
"5624",24,"León",2007,8,492603,0,0,0,4,11,15,17.17,-1.59
