"cause","sex","age","year","deaths"
"Neuropsychiatric disorders",1,35,1995,912
"Neuropsychiatric disorders",1,35,1996,907
"Neuropsychiatric disorders",1,35,1997,920
"Neuropsychiatric disorders",1,35,1998,885
"Neuropsychiatric disorders",1,35,1999,1036
"Neuropsychiatric disorders",1,35,2000,1059
"Neuropsychiatric disorders",1,35,2001,1101
"Neuropsychiatric disorders",1,35,2002,1122
"Neuropsychiatric disorders",1,35,2003,1113
"Neuropsychiatric disorders",1,35,2004,1088
"Neuropsychiatric disorders",1,35,2005,1171
"Neuropsychiatric disorders",1,35,2006,1139
"Neuropsychiatric disorders",1,35,2007,1076
"Neuropsychiatric disorders",1,35,2008,1058
"Neuropsychiatric disorders",1,35,2009,1077
"Neuropsychiatric disorders",1,35,2010,1009
"Neuropsychiatric disorders",1,35,2011,1039
"Neuropsychiatric disorders",1,35,2012,1019
"Neuropsychiatric disorders",1,35,2013,1056
"Neuropsychiatric disorders",1,35,2014,1062
"Neuropsychiatric disorders",1,35,2015,1067
"Neuropsychiatric disorders",1,35,2016,1079
"Neuropsychiatric disorders",1,45,1980,924
"Neuropsychiatric disorders",1,45,1981,890
"Neuropsychiatric disorders",1,45,1982,874
"Neuropsychiatric disorders",1,45,1983,910
"Neuropsychiatric disorders",1,45,1984,842
"Neuropsychiatric disorders",1,45,1985,831
"Neuropsychiatric disorders",1,45,1986,854
"Neuropsychiatric disorders",1,45,1987,905
"Neuropsychiatric disorders",1,45,1988,960
"Neuropsychiatric disorders",1,45,1989,903
"Neuropsychiatric disorders",1,45,1990,976
"Neuropsychiatric disorders",1,45,1991,924
"Neuropsychiatric disorders",1,45,1992,1051
"Neuropsychiatric disorders",1,45,1993,1051
"Neuropsychiatric disorders",1,45,1994,1165
"Neuropsychiatric disorders",1,45,1995,1253
"Neuropsychiatric disorders",1,45,1996,1283
"Neuropsychiatric disorders",1,45,1997,1375
"Neuropsychiatric disorders",1,45,1998,1420
"Neuropsychiatric disorders",1,45,1999,1684
"Neuropsychiatric disorders",1,45,2000,1913
"Neuropsychiatric disorders",1,45,2001,1864
"Neuropsychiatric disorders",1,45,2002,2000
"Neuropsychiatric disorders",1,45,2003,2193
"Neuropsychiatric disorders",1,45,2004,2237
"Neuropsychiatric disorders",1,45,2005,2386
"Neuropsychiatric disorders",1,45,2006,2389
"Neuropsychiatric disorders",1,45,2007,2518
"Neuropsychiatric disorders",1,45,2008,2567
"Neuropsychiatric disorders",1,45,2009,2642
"Neuropsychiatric disorders",1,45,2010,2566
"Neuropsychiatric disorders",1,45,2011,2562
"Neuropsychiatric disorders",1,45,2012,2645
"Neuropsychiatric disorders",1,45,2013,2674
"Neuropsychiatric disorders",1,45,2014,2540
"Neuropsychiatric disorders",1,45,2015,2635
"Neuropsychiatric disorders",1,45,2016,2604
"Neuropsychiatric disorders",1,55,1980,1799
"Neuropsychiatric disorders",1,55,1981,1878
"Neuropsychiatric disorders",1,55,1982,1753
"Neuropsychiatric disorders",1,55,1983,1924
"Neuropsychiatric disorders",1,55,1984,1830
"Neuropsychiatric disorders",1,55,1985,1942
"Neuropsychiatric disorders",1,55,1986,1972
"Neuropsychiatric disorders",1,55,1987,1992
"Neuropsychiatric disorders",1,55,1988,1953
"Neuropsychiatric disorders",1,55,1989,1959
"Neuropsychiatric disorders",1,55,1990,1824
"Neuropsychiatric disorders",1,55,1991,1909
"Neuropsychiatric disorders",1,55,1992,1789
"Neuropsychiatric disorders",1,55,1993,1819
"Neuropsychiatric disorders",1,55,1994,1976
"Neuropsychiatric disorders",1,55,1995,1974
"Neuropsychiatric disorders",1,55,1996,1950
"Neuropsychiatric disorders",1,55,1997,2003
"Neuropsychiatric disorders",1,55,1998,2136
"Neuropsychiatric disorders",1,55,1999,2474
"Neuropsychiatric disorders",1,55,2000,2625
"Neuropsychiatric disorders",1,55,2001,2709
"Neuropsychiatric disorders",1,55,2002,2973
"Neuropsychiatric disorders",1,55,2003,3260
"Neuropsychiatric disorders",1,55,2004,3424
"Neuropsychiatric disorders",1,55,2005,3798
"Neuropsychiatric disorders",1,55,2006,4146
"Neuropsychiatric disorders",1,55,2007,4266
"Neuropsychiatric disorders",1,55,2008,4375
"Neuropsychiatric disorders",1,55,2009,4800
"Neuropsychiatric disorders",1,55,2010,5028
"Neuropsychiatric disorders",1,55,2011,5186
"Neuropsychiatric disorders",1,55,2012,5568
"Neuropsychiatric disorders",1,55,2013,5743
"Neuropsychiatric disorders",1,55,2014,5972
"Neuropsychiatric disorders",1,55,2015,6088
"Neuropsychiatric disorders",1,55,2016,6364
"Neuropsychiatric disorders",1,65,1980,3209
"Neuropsychiatric disorders",1,65,1981,3219
"Neuropsychiatric disorders",1,65,1982,3287
"Neuropsychiatric disorders",1,65,1983,3677
"Neuropsychiatric disorders",1,65,1984,3953
"Neuropsychiatric disorders",1,65,1985,4215
"Neuropsychiatric disorders",1,65,1986,4338
"Neuropsychiatric disorders",1,65,1987,4562
"Neuropsychiatric disorders",1,65,1988,4709
"Neuropsychiatric disorders",1,65,1989,4787
"Neuropsychiatric disorders",1,65,1990,4750
"Neuropsychiatric disorders",1,65,1991,4757
"Neuropsychiatric disorders",1,65,1992,4783
"Neuropsychiatric disorders",1,65,1993,5116
"Neuropsychiatric disorders",1,65,1994,5363
"Neuropsychiatric disorders",1,65,1995,5494
"Neuropsychiatric disorders",1,65,1996,5639
"Neuropsychiatric disorders",1,65,1997,5723
"Neuropsychiatric disorders",1,65,1998,6028
"Neuropsychiatric disorders",1,65,1999,6470
"Neuropsychiatric disorders",1,65,2000,6714
"Neuropsychiatric disorders",1,65,2001,6872
"Neuropsychiatric disorders",1,65,2002,7045
"Neuropsychiatric disorders",1,65,2003,7302
"Neuropsychiatric disorders",1,65,2004,7146
"Neuropsychiatric disorders",1,65,2005,7637
"Neuropsychiatric disorders",1,65,2006,8617
"Neuropsychiatric disorders",1,65,2007,8523
"Neuropsychiatric disorders",1,65,2008,9478
"Neuropsychiatric disorders",1,65,2009,9728
"Neuropsychiatric disorders",1,65,2010,10199
"Neuropsychiatric disorders",1,65,2011,10971
"Neuropsychiatric disorders",1,65,2012,11697
"Neuropsychiatric disorders",1,65,2013,12703
"Neuropsychiatric disorders",1,65,2014,13475
"Neuropsychiatric disorders",1,65,2015,14306
"Neuropsychiatric disorders",1,65,2016,15270
"Neuropsychiatric disorders",1,75,1980,3331
"Neuropsychiatric disorders",1,75,1981,3763
"Neuropsychiatric disorders",1,75,1982,3916
"Neuropsychiatric disorders",1,75,1983,4883
"Neuropsychiatric disorders",1,75,1984,5471
"Neuropsychiatric disorders",1,75,1985,6262
"Neuropsychiatric disorders",1,75,1986,6794
"Neuropsychiatric disorders",1,75,1987,7625
"Neuropsychiatric disorders",1,75,1988,8125
"Neuropsychiatric disorders",1,75,1989,8604
"Neuropsychiatric disorders",1,75,1990,8760
"Neuropsychiatric disorders",1,75,1991,9088
"Neuropsychiatric disorders",1,75,1992,9408
"Neuropsychiatric disorders",1,75,1993,10757
"Neuropsychiatric disorders",1,75,1994,11443
"Neuropsychiatric disorders",1,75,1995,12459
"Neuropsychiatric disorders",1,75,1996,13409
"Neuropsychiatric disorders",1,75,1997,14055
"Neuropsychiatric disorders",1,75,1998,14651
"Neuropsychiatric disorders",1,75,1999,16645
"Neuropsychiatric disorders",1,75,2000,17500
"Neuropsychiatric disorders",1,75,2001,18925
"Neuropsychiatric disorders",1,75,2002,19987
"Neuropsychiatric disorders",1,75,2003,21245
"Neuropsychiatric disorders",1,75,2004,21494
"Neuropsychiatric disorders",1,75,2005,23775
"Neuropsychiatric disorders",1,75,2006,26237
"Neuropsychiatric disorders",1,75,2007,26323
"Neuropsychiatric disorders",1,75,2008,29014
"Neuropsychiatric disorders",1,75,2009,28259
"Neuropsychiatric disorders",1,75,2010,30661
"Neuropsychiatric disorders",1,75,2011,32405
"Neuropsychiatric disorders",1,75,2012,33233
"Neuropsychiatric disorders",1,75,2013,34490
"Neuropsychiatric disorders",1,75,2014,35282
"Neuropsychiatric disorders",1,75,2015,36368
"Neuropsychiatric disorders",1,75,2016,37332
"Neuropsychiatric disorders",1,85,1980,1568
"Neuropsychiatric disorders",1,85,1981,1727
"Neuropsychiatric disorders",1,85,1982,1874
"Neuropsychiatric disorders",1,85,1983,2457
"Neuropsychiatric disorders",1,85,1984,2837
"Neuropsychiatric disorders",1,85,1985,3338
"Neuropsychiatric disorders",1,85,1986,3518
"Neuropsychiatric disorders",1,85,1987,4283
"Neuropsychiatric disorders",1,85,1988,4739
"Neuropsychiatric disorders",1,85,1989,5121
"Neuropsychiatric disorders",1,85,1990,5451
"Neuropsychiatric disorders",1,85,1991,5895
"Neuropsychiatric disorders",1,85,1992,6333
"Neuropsychiatric disorders",1,85,1993,7605
"Neuropsychiatric disorders",1,85,1994,8511
"Neuropsychiatric disorders",1,85,1995,9421
"Neuropsychiatric disorders",1,85,1996,10249
"Neuropsychiatric disorders",1,85,1997,10966
"Neuropsychiatric disorders",1,85,1998,12056
"Neuropsychiatric disorders",1,85,1999,14092
"Neuropsychiatric disorders",1,85,2000,15581
"Neuropsychiatric disorders",1,85,2001,17438
"Neuropsychiatric disorders",1,85,2002,18993
"Neuropsychiatric disorders",1,85,2003,20600
"Neuropsychiatric disorders",1,85,2004,21631
"Neuropsychiatric disorders",1,85,2005,24601
"Neuropsychiatric disorders",1,85,2006,29100
"Neuropsychiatric disorders",1,85,2007,30639
"Neuropsychiatric disorders",1,85,2008,35035
"Neuropsychiatric disorders",1,85,2009,36427
"Neuropsychiatric disorders",1,85,2010,40787
"Neuropsychiatric disorders",1,85,2011,44475
"Neuropsychiatric disorders",1,85,2012,47985
"Neuropsychiatric disorders",1,85,2013,50387
"Neuropsychiatric disorders",1,85,2014,52472
"Neuropsychiatric disorders",1,85,2015,54409
"Neuropsychiatric disorders",1,85,2016,55534
"Neuropsychiatric disorders",2,0,1980,451
"Neuropsychiatric disorders",2,0,1981,439
"Neuropsychiatric disorders",2,0,1982,438
"Neuropsychiatric disorders",2,0,1983,424
"Neuropsychiatric disorders",2,0,1984,382
"Neuropsychiatric disorders",2,0,1985,399
"Neuropsychiatric disorders",2,0,1986,391
"Neuropsychiatric disorders",2,0,1987,375
"Neuropsychiatric disorders",2,0,1988,378
"Neuropsychiatric disorders",2,0,1989,393
"Neuropsychiatric disorders",2,0,1990,365
"Neuropsychiatric disorders",2,0,1991,402
"Neuropsychiatric disorders",2,0,1992,360
"Neuropsychiatric disorders",2,0,1993,401
"Neuropsychiatric disorders",2,0,1994,374
"Neuropsychiatric disorders",2,0,1995,351
"Neuropsychiatric disorders",2,0,1996,316
"Neuropsychiatric disorders",2,0,1997,300
"Neuropsychiatric disorders",2,0,1998,323
"Neuropsychiatric disorders",2,0,1999,293
"Neuropsychiatric disorders",2,0,2000,259
"Neuropsychiatric disorders",2,0,2001,246
"Neuropsychiatric disorders",2,0,2002,245
"Neuropsychiatric disorders",2,0,2003,258
"Neuropsychiatric disorders",2,0,2004,269
"Neuropsychiatric disorders",2,0,2005,219
"Neuropsychiatric disorders",2,0,2006,224
"Neuropsychiatric disorders",2,0,2007,254
"Neuropsychiatric disorders",2,0,2008,270
"Neuropsychiatric disorders",2,0,2009,256
"Neuropsychiatric disorders",2,0,2010,218
"Neuropsychiatric disorders",2,0,2011,209
"Neuropsychiatric disorders",2,0,2012,222
"Neuropsychiatric disorders",2,0,2013,210
"Neuropsychiatric disorders",2,0,2014,183
"Neuropsychiatric disorders",2,0,2015,242
"Neuropsychiatric disorders",2,0,2016,199
"Neuropsychiatric disorders",2,5,1980,316
"Neuropsychiatric disorders",2,5,1981,295
"Neuropsychiatric disorders",2,5,1982,236
"Neuropsychiatric disorders",2,5,1983,244
"Neuropsychiatric disorders",2,5,1984,239
"Neuropsychiatric disorders",2,5,1985,207
"Neuropsychiatric disorders",2,5,1986,213
"Neuropsychiatric disorders",2,5,1987,218
"Neuropsychiatric disorders",2,5,1988,220
"Neuropsychiatric disorders",2,5,1989,246
"Neuropsychiatric disorders",2,5,1990,236
"Neuropsychiatric disorders",2,5,1991,254
"Neuropsychiatric disorders",2,5,1992,236
"Neuropsychiatric disorders",2,5,1993,253
"Neuropsychiatric disorders",2,5,1994,231
"Neuropsychiatric disorders",2,5,1995,259
"Neuropsychiatric disorders",2,5,1996,209
"Neuropsychiatric disorders",2,5,1997,224
"Neuropsychiatric disorders",2,5,1998,212
"Neuropsychiatric disorders",2,5,1999,223
"Neuropsychiatric disorders",2,5,2000,227
"Neuropsychiatric disorders",2,5,2001,225
"Neuropsychiatric disorders",2,5,2002,205
"Neuropsychiatric disorders",2,5,2003,227
"Neuropsychiatric disorders",2,5,2004,215
"Neuropsychiatric disorders",2,5,2005,214
"Neuropsychiatric disorders",2,5,2006,196
"Neuropsychiatric disorders",2,5,2007,205
"Neuropsychiatric disorders",2,5,2008,195
"Neuropsychiatric disorders",2,5,2009,207
"Neuropsychiatric disorders",2,5,2010,191
"Neuropsychiatric disorders",2,5,2011,174
"Neuropsychiatric disorders",2,5,2012,177
"Neuropsychiatric disorders",2,5,2013,211
"Neuropsychiatric disorders",2,5,2014,174
"Neuropsychiatric disorders",2,5,2015,193
"Neuropsychiatric disorders",2,5,2016,204
"Neuropsychiatric disorders",2,15,1980,336
"Neuropsychiatric disorders",2,15,1981,338
"Neuropsychiatric disorders",2,15,1982,322
"Neuropsychiatric disorders",2,15,1983,294
"Neuropsychiatric disorders",2,15,1984,295
"Neuropsychiatric disorders",2,15,1985,270
"Neuropsychiatric disorders",2,15,1986,280
"Neuropsychiatric disorders",2,15,1987,255
"Neuropsychiatric disorders",2,15,1988,224
"Neuropsychiatric disorders",2,15,1989,284
"Neuropsychiatric disorders",2,15,1990,232
"Neuropsychiatric disorders",2,15,1991,254
"Neuropsychiatric disorders",2,15,1992,225
"Neuropsychiatric disorders",2,15,1993,240
"Neuropsychiatric disorders",2,15,1994,245
"Neuropsychiatric disorders",2,15,1995,238
"Neuropsychiatric disorders",2,15,1996,249
"Neuropsychiatric disorders",2,15,1997,263
"Neuropsychiatric disorders",2,15,1998,231
"Neuropsychiatric disorders",2,15,1999,239
"Neuropsychiatric disorders",2,15,2000,271
"Neuropsychiatric disorders",2,15,2001,269
"Neuropsychiatric disorders",2,15,2002,280
"Neuropsychiatric disorders",2,15,2003,316
"Neuropsychiatric disorders",2,15,2004,299
"Neuropsychiatric disorders",2,15,2005,296
"Neuropsychiatric disorders",2,15,2006,339
"Neuropsychiatric disorders",2,15,2007,337
"Neuropsychiatric disorders",2,15,2008,348
"Neuropsychiatric disorders",2,15,2009,352
"Neuropsychiatric disorders",2,15,2010,335
"Neuropsychiatric disorders",2,15,2011,337
"Neuropsychiatric disorders",2,15,2012,359
"Neuropsychiatric disorders",2,15,2013,319
"Neuropsychiatric disorders",2,15,2014,348
"Neuropsychiatric disorders",2,15,2015,329
"Neuropsychiatric disorders",2,15,2016,331
"Neuropsychiatric disorders",2,25,1980,378
"Neuropsychiatric disorders",2,25,1981,457
"Neuropsychiatric disorders",2,25,1982,378
"Neuropsychiatric disorders",2,25,1983,388
"Neuropsychiatric disorders",2,25,1984,376
"Neuropsychiatric disorders",2,25,1985,369
"Neuropsychiatric disorders",2,25,1986,385
"Neuropsychiatric disorders",2,25,1987,379
"Neuropsychiatric disorders",2,25,1988,379
"Neuropsychiatric disorders",2,25,1989,343
"Neuropsychiatric disorders",2,25,1990,392
"Neuropsychiatric disorders",2,25,1991,350
"Neuropsychiatric disorders",2,25,1992,363
"Neuropsychiatric disorders",2,25,1993,373
"Neuropsychiatric disorders",2,25,1994,350
"Neuropsychiatric disorders",2,25,1995,361
"Neuropsychiatric disorders",2,25,1996,332
"Neuropsychiatric disorders",2,25,1997,357
"Neuropsychiatric disorders",2,25,1998,361
"Neuropsychiatric disorders",2,25,1999,357
"Neuropsychiatric disorders",2,25,2000,359
"Neuropsychiatric disorders",2,25,2001,388
"Neuropsychiatric disorders",2,25,2002,366
"Neuropsychiatric disorders",2,25,2003,401
"Neuropsychiatric disorders",2,25,2004,390
"Neuropsychiatric disorders",2,25,2005,381
"Neuropsychiatric disorders",2,25,2006,436
"Neuropsychiatric disorders",2,25,2007,445
"Neuropsychiatric disorders",2,25,2008,426
"Neuropsychiatric disorders",2,25,2009,455
"Neuropsychiatric disorders",2,25,2010,421
"Neuropsychiatric disorders",2,25,2011,457
"Neuropsychiatric disorders",2,25,2012,485
"Neuropsychiatric disorders",2,25,2013,483
"Neuropsychiatric disorders",2,25,2014,511
"Neuropsychiatric disorders",2,25,2015,543
"Neuropsychiatric disorders",2,25,2016,556
"Neuropsychiatric disorders",2,35,1980,457
"Neuropsychiatric disorders",2,35,1981,484
"Neuropsychiatric disorders",2,35,1982,474
"Neuropsychiatric disorders",2,35,1983,462
"Neuropsychiatric disorders",2,35,1984,460
"Neuropsychiatric disorders",2,35,1985,472
"Neuropsychiatric disorders",2,35,1986,480
"Neuropsychiatric disorders",2,35,1987,534
"Neuropsychiatric disorders",2,35,1988,550
"Neuropsychiatric disorders",2,35,1989,552
"Neuropsychiatric disorders",2,35,1990,574
"Neuropsychiatric disorders",2,35,1991,644
"Neuropsychiatric disorders",2,35,1992,642
"Neuropsychiatric disorders",2,35,1993,683
"Neuropsychiatric disorders",2,35,1994,701
"Neuropsychiatric disorders",2,35,1995,720
"Neuropsychiatric disorders",2,35,1996,690
"Neuropsychiatric disorders",2,35,1997,716
"Neuropsychiatric disorders",2,35,1998,716
"Neuropsychiatric disorders",2,35,1999,798
"Neuropsychiatric disorders",2,35,2000,854
"Neuropsychiatric disorders",2,35,2001,834
"Neuropsychiatric disorders",2,35,2002,845
"Neuropsychiatric disorders",2,35,2003,821
"Neuropsychiatric disorders",2,35,2004,848
"Neuropsychiatric disorders",2,35,2005,858
"Neuropsychiatric disorders",2,35,2006,895
"Neuropsychiatric disorders",2,35,2007,855
"Neuropsychiatric disorders",2,35,2008,905
"Neuropsychiatric disorders",2,35,2009,880
"Neuropsychiatric disorders",2,35,2010,842
"Neuropsychiatric disorders",2,35,2011,803
"Neuropsychiatric disorders",2,35,2012,855
"Neuropsychiatric disorders",2,35,2013,869
"Neuropsychiatric disorders",2,35,2014,863
"Neuropsychiatric disorders",2,35,2015,882
"Neuropsychiatric disorders",2,35,2016,896
"Neuropsychiatric disorders",2,45,1980,790
"Neuropsychiatric disorders",2,45,1981,746
"Neuropsychiatric disorders",2,45,1982,806
"Neuropsychiatric disorders",2,45,1983,747
"Neuropsychiatric disorders",2,45,1984,694
"Neuropsychiatric disorders",2,45,1985,708
"Neuropsychiatric disorders",2,45,1986,748
"Neuropsychiatric disorders",2,45,1987,739
"Neuropsychiatric disorders",2,45,1988,719
"Neuropsychiatric disorders",2,45,1989,781
"Neuropsychiatric disorders",2,45,1990,762
"Neuropsychiatric disorders",2,45,1991,841
"Neuropsychiatric disorders",2,45,1992,886
"Neuropsychiatric disorders",2,45,1993,999
"Neuropsychiatric disorders",2,45,1994,1063
"Neuropsychiatric disorders",2,45,1995,1090
"Neuropsychiatric disorders",2,45,1996,1202
"Neuropsychiatric disorders",2,45,1997,1247
"Neuropsychiatric disorders",2,45,1998,1308
"Neuropsychiatric disorders",2,45,1999,1545
"Neuropsychiatric disorders",2,45,2000,1650
"Neuropsychiatric disorders",2,45,2001,1687
"Neuropsychiatric disorders",2,45,2002,1779
"Neuropsychiatric disorders",2,45,2003,1817
"Neuropsychiatric disorders",2,45,2004,1892
"Neuropsychiatric disorders",2,45,2005,2086
"Neuropsychiatric disorders",2,45,2006,2079
"Neuropsychiatric disorders",2,45,2007,2076
"Neuropsychiatric disorders",2,45,2008,2241
"Neuropsychiatric disorders",2,45,2009,2142
"Neuropsychiatric disorders",2,45,2010,2215
"Neuropsychiatric disorders",2,45,2011,2117
"Neuropsychiatric disorders",2,45,2012,2171
"Neuropsychiatric disorders",2,45,2013,2294
"Neuropsychiatric disorders",2,45,2014,2213
"Neuropsychiatric disorders",2,45,2015,2191
"Neuropsychiatric disorders",2,45,2016,2166
"Neuropsychiatric disorders",2,55,1980,1566
"Neuropsychiatric disorders",2,55,1981,1582
"Neuropsychiatric disorders",2,55,1982,1539
"Neuropsychiatric disorders",2,55,1983,1676
"Neuropsychiatric disorders",2,55,1984,1655
"Neuropsychiatric disorders",2,55,1985,1654
"Neuropsychiatric disorders",2,55,1986,1607
"Neuropsychiatric disorders",2,55,1987,1714
"Neuropsychiatric disorders",2,55,1988,1701
"Neuropsychiatric disorders",2,55,1989,1578
"Neuropsychiatric disorders",2,55,1990,1610
"Neuropsychiatric disorders",2,55,1991,1591
"Neuropsychiatric disorders",2,55,1992,1555
"Neuropsychiatric disorders",2,55,1993,1604
"Neuropsychiatric disorders",2,55,1994,1713
"Neuropsychiatric disorders",2,55,1995,1752
"Neuropsychiatric disorders",2,55,1996,1837
"Neuropsychiatric disorders",2,55,1997,1864
"Neuropsychiatric disorders",2,55,1998,1993
"Neuropsychiatric disorders",2,55,1999,2144
"Neuropsychiatric disorders",2,55,2000,2472
"Neuropsychiatric disorders",2,55,2001,2625
"Neuropsychiatric disorders",2,55,2002,2782
"Neuropsychiatric disorders",2,55,2003,3006
"Neuropsychiatric disorders",2,55,2004,3136
"Neuropsychiatric disorders",2,55,2005,3450
"Neuropsychiatric disorders",2,55,2006,3744
"Neuropsychiatric disorders",2,55,2007,3827
"Neuropsychiatric disorders",2,55,2008,4143
"Neuropsychiatric disorders",2,55,2009,4267
"Neuropsychiatric disorders",2,55,2010,4482
"Neuropsychiatric disorders",2,55,2011,4739
"Neuropsychiatric disorders",2,55,2012,4968
"Neuropsychiatric disorders",2,55,2013,5168
"Neuropsychiatric disorders",2,55,2014,5279
"Neuropsychiatric disorders",2,55,2015,5375
"Neuropsychiatric disorders",2,55,2016,5687
"Neuropsychiatric disorders",2,65,1980,2549
"Neuropsychiatric disorders",2,65,1981,2765
"Neuropsychiatric disorders",2,65,1982,2867
"Neuropsychiatric disorders",2,65,1983,3212
"Neuropsychiatric disorders",2,65,1984,3310
"Neuropsychiatric disorders",2,65,1985,3552
"Neuropsychiatric disorders",2,65,1986,3763
"Neuropsychiatric disorders",2,65,1987,4000
"Neuropsychiatric disorders",2,65,1988,3995
"Neuropsychiatric disorders",2,65,1989,4120
"Neuropsychiatric disorders",2,65,1990,4160
"Neuropsychiatric disorders",2,65,1991,4141
"Neuropsychiatric disorders",2,65,1992,4188
"Neuropsychiatric disorders",2,65,1993,4393
"Neuropsychiatric disorders",2,65,1994,4824
"Neuropsychiatric disorders",2,65,1995,5040
"Neuropsychiatric disorders",2,65,1996,5154
"Neuropsychiatric disorders",2,65,1997,5353
"Neuropsychiatric disorders",2,65,1998,5478
"Neuropsychiatric disorders",2,65,1999,6003
"Neuropsychiatric disorders",2,65,2000,6259
"Neuropsychiatric disorders",2,65,2001,6467
"Neuropsychiatric disorders",2,65,2002,6710
"Neuropsychiatric disorders",2,65,2003,7127
"Neuropsychiatric disorders",2,65,2004,6880
"Neuropsychiatric disorders",2,65,2005,7488
"Neuropsychiatric disorders",2,65,2006,7991
"Neuropsychiatric disorders",2,65,2007,8289
"Neuropsychiatric disorders",2,65,2008,9062
"Neuropsychiatric disorders",2,65,2009,9057
"Neuropsychiatric disorders",2,65,2010,9885
"Neuropsychiatric disorders",2,65,2011,10534
"Neuropsychiatric disorders",2,65,2012,11223
"Neuropsychiatric disorders",2,65,2013,12119
"Neuropsychiatric disorders",2,65,2014,12951
"Neuropsychiatric disorders",2,65,2015,13708
"Neuropsychiatric disorders",2,65,2016,14798
"Neuropsychiatric disorders",2,75,1980,3806
"Neuropsychiatric disorders",2,75,1981,3966
"Neuropsychiatric disorders",2,75,1982,4338
"Neuropsychiatric disorders",2,75,1983,5287
"Neuropsychiatric disorders",2,75,1984,6142
"Neuropsychiatric disorders",2,75,1985,7148
"Neuropsychiatric disorders",2,75,1986,7905
"Neuropsychiatric disorders",2,75,1987,8620
"Neuropsychiatric disorders",2,75,1988,9461
"Neuropsychiatric disorders",2,75,1989,9767
"Neuropsychiatric disorders",2,75,1990,10190
"Neuropsychiatric disorders",2,75,1991,10579
"Neuropsychiatric disorders",2,75,1992,10785
"Neuropsychiatric disorders",2,75,1993,12503
"Neuropsychiatric disorders",2,75,1994,13802
"Neuropsychiatric disorders",2,75,1995,15258
"Neuropsychiatric disorders",2,75,1996,16193
"Neuropsychiatric disorders",2,75,1997,17290
"Neuropsychiatric disorders",2,75,1998,18478
"Neuropsychiatric disorders",2,75,1999,21322
"Neuropsychiatric disorders",2,75,2000,23734
"Neuropsychiatric disorders",2,75,2001,25511
"Neuropsychiatric disorders",2,75,2002,27547
"Neuropsychiatric disorders",2,75,2003,29151
"Neuropsychiatric disorders",2,75,2004,29805
"Neuropsychiatric disorders",2,75,2005,32339
"Neuropsychiatric disorders",2,75,2006,35331
"Neuropsychiatric disorders",2,75,2007,35747
"Neuropsychiatric disorders",2,75,2008,38988
"Neuropsychiatric disorders",2,75,2009,37624
"Neuropsychiatric disorders",2,75,2010,39926
"Neuropsychiatric disorders",2,75,2011,42421
"Neuropsychiatric disorders",2,75,2012,43397
"Neuropsychiatric disorders",2,75,2013,44182
"Neuropsychiatric disorders",2,75,2014,44965
"Neuropsychiatric disorders",2,75,2015,45498
"Neuropsychiatric disorders",2,75,2016,46029
"Neuropsychiatric disorders",2,85,1980,3124
"Neuropsychiatric disorders",2,85,1981,3612
"Neuropsychiatric disorders",2,85,1982,3961
"Neuropsychiatric disorders",2,85,1983,4830
"Neuropsychiatric disorders",2,85,1984,5944
"Neuropsychiatric disorders",2,85,1985,7152
"Neuropsychiatric disorders",2,85,1986,8003
"Neuropsychiatric disorders",2,85,1987,9751
"Neuropsychiatric disorders",2,85,1988,11028
"Neuropsychiatric disorders",2,85,1989,12501
"Neuropsychiatric disorders",2,85,1990,13387
"Neuropsychiatric disorders",2,85,1991,14418
"Neuropsychiatric disorders",2,85,1992,15537
"Neuropsychiatric disorders",2,85,1993,19108
"Neuropsychiatric disorders",2,85,1994,21562
"Neuropsychiatric disorders",2,85,1995,24363
"Neuropsychiatric disorders",2,85,1996,27223
"Neuropsychiatric disorders",2,85,1997,30244
"Neuropsychiatric disorders",2,85,1998,33354
"Neuropsychiatric disorders",2,85,1999,39977
"Neuropsychiatric disorders",2,85,2000,44714
"Neuropsychiatric disorders",2,85,2001,48934
"Neuropsychiatric disorders",2,85,2002,54197
"Neuropsychiatric disorders",2,85,2003,58689
"Neuropsychiatric disorders",2,85,2004,60129
"Neuropsychiatric disorders",2,85,2005,68728
"Neuropsychiatric disorders",2,85,2006,78727
"Neuropsychiatric disorders",2,85,2007,81135
"Neuropsychiatric disorders",2,85,2008,92526
"Neuropsychiatric disorders",2,85,2009,91811
"Neuropsychiatric disorders",2,85,2010,102232
"Neuropsychiatric disorders",2,85,2011,111102
"Neuropsychiatric disorders",2,85,2012,116360
"Neuropsychiatric disorders",2,85,2013,122790
"Neuropsychiatric disorders",2,85,2014,125172
"Neuropsychiatric disorders",2,85,2015,129141
"Neuropsychiatric disorders",2,85,2016,130505
"Perinatal conditions",1,0,1980,13030
"Perinatal conditions",1,0,1981,12284
"Perinatal conditions",1,0,1982,11812
"Perinatal conditions",1,0,1983,11020
"Perinatal conditions",1,0,1984,10630
"Perinatal conditions",1,0,1985,11074
"Perinatal conditions",1,0,1986,10548
"Perinatal conditions",1,0,1987,10420
"Perinatal conditions",1,0,1988,10359
"Perinatal conditions",1,0,1989,10476
"Perinatal conditions",1,0,1990,10027
"Perinatal conditions",1,0,1991,9534
"Perinatal conditions",1,0,1992,8789
"Perinatal conditions",1,0,1993,8442
"Perinatal conditions",1,0,1994,8124
"Perinatal conditions",1,0,1995,7561
"Perinatal conditions",1,0,1996,7274
