Id,Id2,Geography,Total:,Urban:,Urban: - Inside urbanized areas,Urban: - Inside urban clusters,Rural,Not defined for this file
0500000US37055,37055,"Dare County, North Carolina",33920,24097,0,24097,9823,0
0500000US37057,37057,"Davidson County, North Carolina",162878,85699,85699,0,77179,0
0500000US37059,37059,"Davie County, North Carolina",41240,12253,7062,5191,28987,0
0500000US37061,37061,"Duplin County, North Carolina",58505,7919,0,7919,50586,0
0500000US37063,37063,"Durham County, North Carolina",267587(r47107),252528,252528,0,15059,0
0500000US37065,37065,"Edgecombe County, North Carolina",56552,30930,17349,13581,25622,0
0500000US37067,37067,"Forsyth County, North Carolina",350670,324908,324908,0,25762,0
0500000US37069,37069,"Franklin County, North Carolina",60619,8900,4829,4071,51719,0
0500000US37071,37071,"Gaston County, North Carolina",206086,165595,158926,6669,40491,0
0500000US37073,37073,"Gates County, North Carolina",12197,0,0,0,12197,0
0500000US37075,37075,"Graham County, North Carolina",8861,0,0,0,8861,0
0500000US37077,37077,"Granville County, North Carolina",59916(r47120),27112,963,26149,32804,0
0500000US37079,37079,"Greene County, North Carolina",21362,0,0,0,21362,0
0500000US37081,37081,"Guilford County, North Carolina",488406,426406,426406,0,62000,0
0500000US37083,37083,"Halifax County, North Carolina",54691,24772,0,24772,29919,0
0500000US37085,37085,"Harnett County, North Carolina",114678,50549,12294,38255,64129,0
0500000US37087,37087,"Haywood County, North Carolina",59036,26306,26306,0,32730,0
0500000US37089,37089,"Henderson County, North Carolina",106740,71227,71227,0,35513,0
0500000US37091,37091,"Hertford County, North Carolina",24669,7737,0,7737,16932,0
0500000US37093,37093,"Hoke County, North Carolina",46952,26692,26692,0,20260,0
0500000US37095,37095,"Hyde County, North Carolina",5810,0,0,0,5810,0
0500000US37097,37097,"Iredell County, North Carolina",159437,98991,98991,0,60446,0
0500000US37099,37099,"Jackson County, North Carolina",40271,10837,0,10837,29434,0
0500000US37101,37101,"Johnston County, North Carolina",168878,80999,37449,43550,87879,0
0500000US37103,37103,"Jones County, North Carolina",10153,0,0,0,10153,0
0500000US37105,37105,"Lee County, North Carolina",57866,33120,0,33120,24746,0
0500000US37107,37107,"Lenoir County, North Carolina",59495,32719,0,32719,26776,0
0500000US37109,37109,"Lincoln County, North Carolina",78265,35569,10797,24772,42696,0
0500000US37111,37111,"McDowell County, North Carolina",44996,13363,0,13363,31633,0
0500000US37113,37113,"Macon County, North Carolina",33922,6781,0,6781,27141,0
0500000US37115,37115,"Madison County, North Carolina",20764,1948,1948,0,18816,0
0500000US37117,37117,"Martin County, North Carolina",24505,5361,0,5361,19144,0
0500000US37119,37119,"Mecklenburg County, North Carolina",919628,909830,909830,0,9798,0
0500000US37121,37121,"Mitchell County, North Carolina",15579,2704,0,2704,12875,0
0500000US37123,37123,"Montgomery County, North Carolina",27798,6439,0,6439,21359,0
0500000US37125,37125,"Moore County, North Carolina",88247,43543,0,43543,44704,0
0500000US37127,37127,"Nash County, North Carolina",95840,50256,50256,0,45584,0
0500000US37129,37129,"New Hanover County, North Carolina",202667,198178,198178,0,4489,0
0500000US37131,37131,"Northampton County, North Carolina",22099,2350,0,2350,19749,0
0500000US37133,37133,"Onslow County, North Carolina",177772,130931,105419,25512,46841,0
0500000US37135,37135,"Orange County, North Carolina",133801,95625,95625,0,38176,0
0500000US37137,37137,"Pamlico County, North Carolina",13144,0,0,0,13144,0
0500000US37139,37139,"Pasquotank County, North Carolina",40661,23860,0,23860,16801,0
0500000US37141,37141,"Pender County, North Carolina",52217,16315,2143,14172,35902,0
0500000US37143,37143,"Perquimans County, North Carolina",13453,0,0,0,13453,0
0500000US37145,37145,"Person County, North Carolina",39464,9660,0,9660,29804,0
0500000US37147,37147,"Pitt County, North Carolina",168148,125378,117798,7580,42770,0
0500000US37149,37149,"Polk County, North Carolina",20510,1585,0,1585,18925,0
0500000US37151,37151,"Randolph County, North Carolina",141752,62027,21284,40743,79725,0
0500000US37153,37153,"Richmond County, North Carolina",46639,25404,0,25404,21235,0
0500000US37155,37155,"Robeson County, North Carolina",134168,50161,505,49656,84007,0
0500000US37157,37157,"Rockingham County, North Carolina",93643,35636,0,35636,58007,0
0500000US37159,37159,"Rowan County, North Carolina",138428,84687,84687,0,53741,0
0500000US37161,37161,"Rutherford County, North Carolina",67810,26418,0,26418,41392,0
0500000US37163,37163,"Sampson County, North Carolina",63431,9538,0,9538,53893,0
0500000US37165,37165,"Scotland County, North Carolina",36157,18660,0,18660,17497,0
0500000US37167,37167,"Stanly County, North Carolina",60585,19561,0,19561,41024,0
0500000US37169,37169,"Stokes County, North Carolina",47401,11520,11520,0,35881,0
0500000US37171,37171,"Surry County, North Carolina",73673,22982,0,22982,50691,0
0500000US37173,37173,"Swain County, North Carolina",13981,0,0,0,13981,0
0500000US37175,37175,"Transylvania County, North Carolina",33090,13356,235,13121,19734,0
0500000US37177,37177,"Tyrrell County, North Carolina",4407,0,0,0,4407,0
0500000US37179,37179,"Union County, North Carolina",201292,146361,146361,0,54931,0
0500000US37181,37181,"Vance County, North Carolina",45422,20858,0,20858,24564,0
0500000US37183,37183,"Wake County, North Carolina",900993,846020,833188,12832,54973,0
0500000US37185,37185,"Warren County, North Carolina",20972,0,0,0,20972,0
0500000US37187,37187,"Washington County, North Carolina",13228,4265,0,4265,8963,0
0500000US37189,37189,"Watauga County, North Carolina",51079,22763,0,22763,28316,0
0500000US37191,37191,"Wayne County, North Carolina",122623,65721,61054,4667,56902,0
0500000US37193,37193,"Wilkes County, North Carolina",69340,18867,0,18867,50473,0
0500000US37195,37195,"Wilson County, North Carolina",81234,49828,638,49190,31406,0
0500000US37197,37197,"Yadkin County, North Carolina",38406,5885,0,5885,32521,0
0500000US37199,37199,"Yancey County, North Carolina",17818,0,0,0,17818,0
0500000US38001,38001,"Adams County, North Dakota",2343,0,0,0,2343,0
0500000US38003,38003,"Barnes County, North Dakota",11066,6689,0,6689,4377,0
0500000US38005,38005,"Benson County, North Dakota",6660,0,0,0,6660,0
0500000US38007,38007,"Billings County, North Dakota",783,0,0,0,783,0
0500000US38009,38009,"Bottineau County, North Dakota",6429,0,0,0,6429,0
0500000US38011,38011,"Bowman County, North Dakota",3151,0,0,0,3151,0
0500000US38013,38013,"Burke County, North Dakota",1968,0,0,0,1968,0
0500000US38015,38015,"Burleigh County, North Dakota",81308,66227,63235,2992,15081,0
0500000US38017,38017,"Cass County, North Dakota",149778,134149,134149,0,15629,0
0500000US38019,38019,"Cavalier County, North Dakota",3993,0,0,0,3993,0
0500000US38021,38021,"Dickey County, North Dakota",5289,0,0,0,5289,0
0500000US38023,38023,"Divide County, North Dakota",2071,0,0,0,2071,0
0500000US38025,38025,"Dunn County, North Dakota",3536,0,0,0,3536,0
0500000US38027,38027,"Eddy County, North Dakota",2385,0,0,0,2385,0
0500000US38029,38029,"Emmons County, North Dakota",3550,0,0,0,3550,0
0500000US38031,38031,"Foster County, North Dakota",3343,0,0,0,3343,0
0500000US38033,38033,"Golden Valley County, North Dakota",1680,0,0,0,1680,0
0500000US38035,38035,"Grand Forks County, North Dakota",66861,55649,52952,2697,11212,0
0500000US38037,38037,"Grant County, North Dakota",2394,0,0,0,2394,0
0500000US38039,38039,"Griggs County, North Dakota",2420,0,0,0,2420,0
0500000US38041,38041,"Hettinger County, North Dakota",2477,0,0,0,2477,0
0500000US38043,38043,"Kidder County, North Dakota",2435,0,0,0,2435,0
0500000US38045,38045,"LaMoure County, North Dakota",4139,0,0,0,4139,0
0500000US38047,38047,"Logan County, North Dakota",1990,0,0,0,1990,0
0500000US38049,38049,"McHenry County, North Dakota",5395,0,0,0,5395,0
0500000US38051,38051,"McIntosh County, North Dakota",2809,0,0,0,2809,0
0500000US38053,38053,"McKenzie County, North Dakota",6360,0,0,0,6360,0
0500000US38055,38055,"McLean County, North Dakota",8962,0,0,0,8962,0
0500000US38057,38057,"Mercer County, North Dakota",8424,2949,0,2949,5475,0
0500000US38059,38059,"Morton County, North Dakota",27471,18720,18720,0,8751,0
0500000US38061,38061,"Mountrail County, North Dakota",7673,0,0,0,7673,0
0500000US38063,38063,"Nelson County, North Dakota",3126,0,0,0,3126,0
0500000US38065,38065,"Oliver County, North Dakota",1846,0,0,0,1846,0
0500000US38067,38067,"Pembina County, North Dakota",7413,0,0,0,7413,0
0500000US38069,38069,"Pierce County, North Dakota",4357,2824,0,2824,1533,0
0500000US38071,38071,"Ramsey County, North Dakota",11451,7444,0,7444,4007,0
0500000US38073,38073,"Ransom County, North Dakota",5457,0,0,0,5457,0
0500000US38075,38075,"Renville County, North Dakota",2470,0,0,0,2470,0
0500000US38077,38077,"Richland County, North Dakota",16321,7834,0,7834,8487,0
0500000US38079,38079,"Rolette County, North Dakota",13937,0,0,0,13937,0
0500000US38081,38081,"Sargent County, North Dakota",3829,0,0,0,3829,0
0500000US38083,38083,"Sheridan County, North Dakota",1321,0,0,0,1321,0
0500000US38085,38085,"Sioux County, North Dakota",4153,0,0,0,4153,0
0500000US38087,38087,"Slope County, North Dakota",727,0,0,0,727,0
0500000US38089,38089,"Stark County, North Dakota",24199,17586,0,17586,6613,0
0500000US38091,38091,"Steele County, North Dakota",1975,0,0,0,1975,0
0500000US38093,38093,"Stutsman County, North Dakota",21100,15284,0,15284,5816,0
0500000US38095,38095,"Towner County, North Dakota",2246,0,0,0,2246,0
0500000US38097,38097,"Traill County, North Dakota",8121,0,0,0,8121,0
0500000US38099,38099,"Walsh County, North Dakota",11119,4219,0,4219,6900,0
0500000US38101,38101,"Ward County, North Dakota",61675,48171,0,48171,13504,0
0500000US38103,38103,"Wells County, North Dakota",4207,0,0,0,4207,0
0500000US38105,38105,"Williams County, North Dakota",22398,15127,0,15127,7271,0
0500000US39001,39001,"Adams County, Ohio",28550,3133,0,3133,25417,0
0500000US39003,39003,"Allen County, Ohio",106331,78801,70739,8062,27530,0
0500000US39005,39005,"Ashland County, Ohio",53139,20226,0,20226,32913,0
0500000US39007,39007,"Ashtabula County, Ohio",101497,54434,114,54320,47063,0
0500000US39009,39009,"Athens County, Ohio",64757,36801,0,36801,27956,0
0500000US39011,39011,"Auglaize County, Ohio",45949,27966,2113,25853,17983,0
0500000US39013,39013,"Belmont County, Ohio",70400,31916,27565,4351,38484,0
0500000US39015,39015,"Brown County, Ohio",44846,10512,0,10512,34334,0
0500000US39017,39017,"Butler County, Ohio",368130,333736,312360,21376,34394,0
0500000US39019,39019,"Carroll County, Ohio",28836,8376,0,8376,20460,0
0500000US39021,39021,"Champaign County, Ohio",40097,11699,0,11699,28398,0
0500000US39023,39023,"Clark County, Ohio",138333,105679,105679,0,32654,0
0500000US39025,39025,"Clermont County, Ohio",197363,152529,146452,6077,44834,0
0500000US39027,39027,"Clinton County, Ohio",42040,19070,0,19070,22970,0
0500000US39029,39029,"Columbiana County, Ohio",107841,60537,0,60537,47304,0
0500000US39031,39031,"Coshocton County, Ohio",36901,14218,0,14218,22683,0
0500000US39033,39033,"Crawford County, Ohio",43784,28344,0,28344,15440,0
0500000US39035,39035,"Cuyahoga County, Ohio",1280122(r47421),1272675,1272675,0,7447,0
0500000US39037,39037,"Darke County, Ohio",52959,17846,0,17846,35113,0
0500000US39039,39039,"Defiance County, Ohio",39037,21919,0,21919,17118,0
0500000US39041,39041,"Delaware County, Ohio",174214,140573,140573,0,33641,0
0500000US39043,39043,"Erie County, Ohio",77079,56670,6454,50216,20409,0
0500000US39045,39045,"Fairfield County, Ohio",146156,95422,49362,46060,50734,0
0500000US39047,39047,"Fayette County, Ohio",29030,15168,0,15168,13862,0
0500000US39049,39049,"Franklin County, Ohio",1163414,1147661,1145507,2154,15753,0
0500000US39051,39051,"Fulton County, Ohio",42698,18719,3608,15111,23979,0
0500000US39053,39053,"Gallia County, Ohio",30934,5769,0,5769,25165,0
0500000US39055,39055,"Geauga County, Ohio",93389(r47449),33649,20818,12831,59740,0
0500000US39057,39057,"Greene County, Ohio",161573,137483,126084,11399,24090,0
0500000US39059,39059,"Guernsey County, Ohio",40087,15466,0,15466,24621,0
0500000US39061,39061,"Hamilton County, Ohio",802374,784466,771847,12619,17908,0
0500000US39063,39063,"Hancock County, Ohio",74782,51517,0,51517,23265,0
0500000US39065,39065,"Hardin County, Ohio",32058,14305,0,14305,17753,0
0500000US39067,39067,"Harrison County, Ohio",15864,2521,0,2521,13343,0
0500000US39069,39069,"Henry County, Ohio",28215,8724,0,8724,19491,0
0500000US39071,39071,"Highland County, Ohio",43589,11768,0,11768,31821,0
0500000US39073,39073,"Hocking County, Ohio",29380,8567,0,8567,20813,0
0500000US39075,39075,"Holmes County, Ohio",42366,2968,0,2968,39398,0
0500000US39077,39077,"Huron County, Ohio",59626,29632,0,29632,29994,0
0500000US39079,39079,"Jackson County, Ohio",33225,11768,0,11768,21457,0
0500000US39081,39081,"Jefferson County, Ohio",69709,42535,42535,0,27174,0
0500000US39083,39083,"Knox County, Ohio",60921,26988,0,26988,33933,0
0500000US39085,39085,"Lake County, Ohio",230041(r47726),215021,215021,0,15020,0
0500000US39087,39087,"Lawrence County, Ohio",62450,33775,33775,0,28675,0
0500000US39089,39089,"Licking County, Ohio",166492,107341,102818,4523,59151,0
0500000US39091,39091,"Logan County, Ohio",45858,19758,0,19758,26100,0
0500000US39093,39093,"Lorain County, Ohio",301356,265983,249926,16057,35373,0
0500000US39095,39095,"Lucas County, Ohio",441815,421226,421226,0,20589,0
0500000US39097,39097,"Madison County, Ohio",43435,22375,142,22233,21060,0
0500000US39099,39099,"Mahoning County, Ohio",238823,202621,195160,7461,36202,0
0500000US39101,39101,"Marion County, Ohio",66501,46384,0,46384,20117,0
0500000US39103,39103,"Medina County, Ohio",172332,120987,112803,8184,51345,0
0500000US39105,39105,"Meigs County, Ohio",23770,4446,0,4446,19324,0
0500000US39107,39107,"Mercer County, Ohio",40814,15771,0,15771,25043,0
0500000US39109,39109,"Miami County, Ohio",102506,70936,47105,23831,31570,0
0500000US39111,39111,"Monroe County, Ohio",14642,344,0,344,14298,0
0500000US39113,39113,"Montgomery County, Ohio",535153,511974,507896,4078,23179,0
0500000US39115,39115,"Morgan County, Ohio",15054,2787,0,2787,12267,0
0500000US39117,39117,"Morrow County, Ohio",34827,3887,0,3887,30940,0
0500000US39119,39119,"Muskingum County, Ohio",86074,45591,0,45591,40483,0
0500000US39121,39121,"Noble County, Ohio",14645,5488,0,5488,9157,0
0500000US39123,39123,"Ottawa County, Ohio",41428,20943,1682,19261,20485,0
0500000US39125,39125,"Paulding County, Ohio",19614,3550,0,3550,16064,0
0500000US39127,39127,"Perry County, Ohio",36058,8927,0,8927,27131,0
0500000US39129,39129,"Pickaway County, Ohio",55698,27924,2696,25228,27774,0
0500000US39131,39131,"Pike County, Ohio",28709,7396,0,7396,21313,0
0500000US39133,39133,"Portage County, Ohio",161419,108452,102302,6150,52967,0
0500000US39135,39135,"Preble County, Ohio",42270,13009,0,13009,29261,0
0500000US39137,39137,"Putnam County, Ohio",34499,5292,0,5292,29207,0
0500000US39139,39139,"Richland County, Ohio",124475,84575,75250,9325,39900,0
0500000US39141,39141,"Ross County, Ohio",78064,32263,0,32263,45801,0
0500000US39143,39143,"Sandusky County, Ohio",60944,34041,0,34041,26903,0
0500000US39145,39145,"Scioto County, Ohio",79499,36349,0,36349,43150,0
0500000US39147,39147,"Seneca County, Ohio",56745,29786,0,29786,26959,0
0500000US39149,39149,"Shelby County, Ohio",49423,24162,0,24162,25261,0
0500000US39151,39151,"Stark County, Ohio",375586,324769,296853,27916,50817,0
0500000US39153,39153,"Summit County, Ohio",541781,520778,520778,0,21003,0
0500000US39155,39155,"Trumbull County, Ohio",210312(r47792),152953,152898,55,57359,0
0500000US39157,39157,"Tuscarawas County, Ohio",92582,54086,0,54086,38496,0
0500000US39159,39159,"Union County, Ohio",52300,26175,3005,23170,26125,0
0500000US39161,39161,"Van Wert County, Ohio",28744,14163,0,14163,14581,0
0500000US39163,39163,"Vinton County, Ohio",13435,0,0,0,13435,0
0500000US39165,39165,"Warren County, Ohio",212693,175969,175969,0,36724,0
0500000US39167,39167,"Washington County, Ohio",61778,26835,7586,19249,34943,0
0500000US39169,39169,"Wayne County, Ohio",114520,56114,12644,43470,58406,0
0500000US39171,39171,"Williams County, Ohio",37642,13691,0,13691,23951,0
0500000US39173,39173,"Wood County, Ohio",125488,88411,52666,35745,37077,0
0500000US39175,39175,"Wyandot County, Ohio",22615,9630,0,9630,12985,0
0500000US40001,40001,"Adair County, Oklahoma",22683,3789,0,3789,18894,0
0500000US40003,40003,"Alfalfa County, Oklahoma",5642,0,0,0,5642,0
0500000US40005,40005,"Atoka County, Oklahoma",14182,0,0,0,14182,0
0500000US40007,40007,"Beaver County, Oklahoma",5636,0,0,0,5636,0
0500000US40009,40009,"Beckham County, Oklahoma",22119,14896,0,14896,7223,0
0500000US40011,40011,"Blaine County, Oklahoma",11943,5084,0,5084,6859,0
0500000US40013,40013,"Bryan County, Oklahoma",42416,16402,0,16402,26014,0
0500000US40015,40015,"Caddo County, Oklahoma",29600,5929,0,5929,23671,0
0500000US40017,40017,"Canadian County, Oklahoma",115541,89535,74466,15069,26006,0
0500000US40019,40019,"Carter County, Oklahoma",47557,20888,0,20888,26669,0
0500000US40021,40021,"Cherokee County, Oklahoma",46987,18772,0,18772,28215,0
0500000US40023,40023,"Choctaw County, Oklahoma",15205,5028,0,5028,10177,0
0500000US40025,40025,"Cimarron County, Oklahoma",2475,0,0,0,2475,0
0500000US40027,40027,"Cleveland County, Oklahoma",255755,212574,210515,2059,43181,0
0500000US40029,40029,"Coal County, Oklahoma",5925,0,0,0,5925,0
0500000US40031,40031,"Comanche County, Oklahoma",124098,97057,94457,2600,27041,0
0500000US40033,40033,"Cotton County, Oklahoma",6193,2506,0,2506,3687,0
0500000US40035,40035,"Craig County, Oklahoma",15029,6002,0,6002,9027,0
0500000US40037,40037,"Creek County, Oklahoma",69967,32224,25128,7096,37743,0
0500000US40039,40039,"Custer County, Oklahoma",27469,19139,0,19139,8330,0
