Id,Id2,Geography,Total:,Urban:,Urban: - Inside urbanized areas,Urban: - Inside urban clusters,Rural,Filler
0500000US12097,12097,"Osceola County, Florida",172493,131897,123341,8556,40596,0
0500000US12099,12099,"Palm Beach County, Florida",1131184,1112172,1070411,41761,19012,0
0500000US12101,12101,"Pasco County, Florida",344765,293288,288382,4906,51477,0
0500000US12103,12103,"Pinellas County, Florida",921482,920493,920493,0,989,0
0500000US12105,12105,"Polk County, Florida",483924,385657,354035,31622,98267,0
0500000US12107,12107,"Putnam County, Florida",70423,32054,0,32054,38369,0
0500000US12109,12109,"St. Johns County, Florida",123135,94611,94611,0,28524,0
0500000US12111,12111,"St. Lucie County, Florida",192695,181076,181076,0,11619,0
0500000US12113,12113,"Santa Rosa County, Florida",117743,83627,83627,0,34116,0
0500000US12115,12115,"Sarasota County, Florida",325957,309814,309814,0,16143,0
0500000US12117,12117,"Seminole County, Florida",365196,349836,349836,0,15360,0
0500000US12119,12119,"Sumter County, Florida",53345,26224,10324,15900,27121,0
0500000US12121,12121,"Suwannee County, Florida",34844,6460,0,6460,28384,0
0500000US12123,12123,"Taylor County, Florida",19256,6565,0,6565,12691,0
0500000US12125,12125,"Union County, Florida",13442,6428,0,6428,7014,0
0500000US12127,12127,"Volusia County, Florida",443343,401310,397683,3627,42033,0
0500000US12129,12129,"Wakulla County, Florida",22863,0,0,0,22863,0
0500000US12131,12131,"Walton County, Florida",40601,8124,3787,4337,32477,0
0500000US12133,12133,"Washington County, Florida",20973,3614,0,3614,17359,0
0500000US13001,13001,"Appling County, Georgia",17419,5204,0,5204,12215,0
0500000US13003,13003,"Atkinson County, Georgia",7609,0,0,0,7609,0
0500000US13005,13005,"Bacon County, Georgia",10103,2929,0,2929,7174,0
0500000US13007,13007,"Baker County, Georgia",4074,0,0,0,4074,0
0500000US13009,13009,"Baldwin County, Georgia",44700,29562,0,29562,15138,0
0500000US13011,13011,"Banks County, Georgia",14422,765,0,765,13657,0
0500000US13013,13013,"Barrow County, Georgia",46144,21655,8386,13269,24489,0
0500000US13015,13015,"Bartow County, Georgia",76019,44432,7807,36625,31587,0
0500000US13017,13017,"Ben Hill County, Georgia",17484,11242,0,11242,6242,0
0500000US13019,13019,"Berrien County, Georgia",16235,4137,0,4137,12098,0
0500000US13021,13021,"Bibb County, Georgia",153887,130988,130988,0,22899,0
0500000US13023,13023,"Bleckley County, Georgia",11666,5551,0,5551,6115,0
0500000US13025,13025,"Brantley County, Georgia",14629,162,0,162,14467,0
0500000US13027,13027,"Brooks County, Georgia",16450,4767,0,4767,11683,0
0500000US13029,13029,"Bryan County, Georgia",23417,9466,0,9466,13951,0
0500000US13031,13031,"Bulloch County, Georgia",55983,26605,0,26605,29378,0
0500000US13033,13033,"Burke County, Georgia",22243,5552,0,5552,16691,0
0500000US13035,13035,"Butts County, Georgia",19522,4116,0,4116,15406,0
0500000US13037,13037,"Calhoun County, Georgia",6320,0,0,0,6320,0
0500000US13039,13039,"Camden County, Georgia",43664,28192,0,28192,15472,0
0500000US13043,13043,"Candler County, Georgia",9577,2778,0,2778,6799,0
0500000US13045,13045,"Carroll County, Georgia",87268,41544,0,41544,45724,0
0500000US13047,13047,"Catoosa County, Georgia",53282,37616,37616,0,15666,0
0500000US13049,13049,"Charlton County, Georgia",10282,3914,0,3914,6368,0
0500000US13051,13051,"Chatham County, Georgia",232048,219104,208886,10218,12944,0
0500000US13053,13053,"Chattahoochee County, Georgia",14882,11737,11737,0,3145,0
0500000US13055,13055,"Chattooga County, Georgia",25470,11122,0,11122,14348,0
0500000US13057,13057,"Cherokee County, Georgia",141903,105993,105993,0,35910,0
0500000US13059,13059,"Clarke County, Georgia",101489,92644,92644,0,8845,0
0500000US13061,13061,"Clay County, Georgia",3357,0,0,0,3357,0
0500000US13063,13063,"Clayton County, Georgia",236517,233343,233343,0,3174,0
0500000US13065,13065,"Clinch County, Georgia",6878,2877,0,2877,4001,0
0500000US13067,13067,"Cobb County, Georgia",607751,604596,604596,0,3155,0
0500000US13069,13069,"Coffee County, Georgia",37413,12648,0,12648,24765,0
0500000US13071,13071,"Colquitt County, Georgia",42053,15642,0,15642,26411,0
0500000US13073,13073,"Columbia County, Georgia",89288,65673,65673,0,23615,0
0500000US13075,13075,"Cook County, Georgia",15771,6521,0,6521,9250,0
0500000US13077,13077,"Coweta County, Georgia",89215,48586,24687,23899,40629,0
0500000US13079,13079,"Crawford County, Georgia",12495,0,0,0,12495,0
0500000US13081,13081,"Crisp County, Georgia",21996,13170,0,13170,8826,0
0500000US13083,13083,"Dade County, Georgia",15154,3204,656,2548,11950,0
0500000US13085,13085,"Dawson County, Georgia",15999,0,0,0,15999,0
0500000US13087,13087,"Decatur County, Georgia",28240,11956,0,11956,16284,0
0500000US13089,13089,"DeKalb County, Georgia",665865,662907,662907,0,2958,0
0500000US13091,13091,"Dodge County, Georgia",19171,5795,0,5795,13376,0
0500000US13093,13093,"Dooly County, Georgia",11525,2577,0,2577,8948,0
0500000US13095,13095,"Dougherty County, Georgia",96065,83190,83190,0,12875,0
0500000US13097,13097,"Douglas County, Georgia",92174,73467,73404,63,18707,0
0500000US13099,13099,"Early County, Georgia",12354,4261,0,4261,8093,0
0500000US13101,13101,"Echols County, Georgia",3754,0,0,0,3754,0
0500000US13103,13103,"Effingham County, Georgia",37535,9175,0,9175,28360,0
0500000US13105,13105,"Elbert County, Georgia",20511,6313,0,6313,14198,0
0500000US13107,13107,"Emanuel County, Georgia",21837,6793,0,6793,15044,0
0500000US13109,13109,"Evans County, Georgia",10495,3972,0,3972,6523,0
0500000US13111,13111,"Fannin County, Georgia",19798,0,0,0,19798,0
0500000US13113,13113,"Fayette County, Georgia",91263,71391,71391,0,19872,0
0500000US13115,13115,"Floyd County, Georgia",90565,58287,58287,0,32278,0
0500000US13117,13117,"Forsyth County, Georgia",98407,64243,64243,0,34164,0
0500000US13119,13119,"Franklin County, Georgia",20285,2169,0,2169,18116,0
0500000US13121,13121,"Fulton County, Georgia",816006,798520,795577,2943,17486,0
0500000US13123,13123,"Gilmer County, Georgia",23456,3241,0,3241,20215,0
0500000US13125,13125,"Glascock County, Georgia",2556,0,0,0,2556,0
0500000US13127,13127,"Glynn County, Georgia",67568,51653,51653,0,15915,0
0500000US13129,13129,"Gordon County, Georgia",44104,15486,0,15486,28618,0
0500000US13131,13131,"Grady County, Georgia",23659,8978,0,8978,14681,0
0500000US13133,13133,"Greene County, Georgia",14406,2621,0,2621,11785,0
0500000US13135,13135,"Gwinnett County, Georgia",588448,573215,573215,0,15233,0
0500000US13137,13137,"Habersham County, Georgia",35902,12643,0,12643,23259,0
0500000US13139,13139,"Hall County, Georgia",139277,93066,93066,0,46211,0
0500000US13141,13141,"Hancock County, Georgia",10076,4054,0,4054,6022,0
0500000US13143,13143,"Haralson County, Georgia",25690,4371,0,4371,21319,0
0500000US13145,13145,"Harris County, Georgia",23695,759,0,759,22936,0
0500000US13147,13147,"Hart County, Georgia",22997,5702,0,5702,17295,0
0500000US13149,13149,"Heard County, Georgia",11012,0,0,0,11012,0
0500000US13151,13151,"Henry County, Georgia",119341,86600,83492,3108,32741,0
0500000US13153,13153,"Houston County, Georgia",110765,94247,85700,8547,16518,0
0500000US13155,13155,"Irwin County, Georgia",9931,3218,0,3218,6713,0
0500000US13157,13157,"Jackson County, Georgia",41589,4917,82,4835,36672,0
0500000US13159,13159,"Jasper County, Georgia",11426,0,0,0,11426,0
0500000US13161,13161,"Jeff Davis County, Georgia",12684,4091,0,4091,8593,0
0500000US13163,13163,"Jefferson County, Georgia",17266,3233,0,3233,14033,0
0500000US13165,13165,"Jenkins County, Georgia",8575,3039,0,3039,5536,0
0500000US13167,13167,"Johnson County, Georgia",8560,0,0,0,8560,0
0500000US13169,13169,"Jones County, Georgia",23639,4453,4453,0,19186,0
0500000US13171,13171,"Lamar County, Georgia",15912,6729,0,6729,9183,0
0500000US13173,13173,"Lanier County, Georgia",7241,415,0,415,6826,0
0500000US13175,13175,"Laurens County, Georgia",44874,19261,0,19261,25613,0
0500000US13177,13177,"Lee County, Georgia",24757,12260,12260,0,12497,0
0500000US13179,13179,"Liberty County, Georgia",61610,49224,49224,0,12386,0
0500000US13181,13181,"Lincoln County, Georgia",8348,0,0,0,8348,0
0500000US13183,13183,"Long County, Georgia",10304,1136,1136,0,9168,0
0500000US13185,13185,"Lowndes County, Georgia",92115,62731,57647,5084,29384,0
0500000US13187,13187,"Lumpkin County, Georgia",21016,3064,0,3064,17952,0
0500000US13189,13189,"McDuffie County, Georgia",21231,8182,0,8182,13049,0
0500000US13191,13191,"McIntosh County, Georgia",10847,2848,0,2848,7999,0
0500000US13193,13193,"Macon County, Georgia",14074,5943,0,5943,8131,0
0500000US13195,13195,"Madison County, Georgia",25730,953,953,0,24777,0
0500000US13197,13197,"Marion County, Georgia",7144,0,0,0,7144,0
0500000US13199,13199,"Meriwether County, Georgia",22534,3707,0,3707,18827,0
0500000US13201,13201,"Miller County, Georgia",6383,0,0,0,6383,0
0500000US13205,13205,"Mitchell County, Georgia",23932,11453,0,11453,12479,0
0500000US13207,13207,"Monroe County, Georgia",21757,5276,0,5276,16481,0
0500000US13209,13209,"Montgomery County, Georgia",8270,124,0,124,8146,0
0500000US13211,13211,"Morgan County, Georgia",15457,3616,0,3616,11841,0
0500000US13213,13213,"Murray County, Georgia",36506,10045,0,10045,26461,0
0500000US13215,13215,"Muscogee County, Georgia",186291,181632,181632,0,4659,0
0500000US13217,13217,"Newton County, Georgia",62001,34908,34908,0,27093,0
0500000US13219,13219,"Oconee County, Georgia",26225,12801,12801,0,13424,0
0500000US13221,13221,"Oglethorpe County, Georgia",12635,2,2,0,12633,0
0500000US13223,13223,"Paulding County, Georgia",81678,49156,49156,0,32522,0
0500000US13225,13225,"Peach County, Georgia",23668,15120,4867,10253,8548,0
0500000US13227,13227,"Pickens County, Georgia",22983,4989,0,4989,17994,0
0500000US13229,13229,"Pierce County, Georgia",15636,3658,0,3658,11978,0
0500000US13231,13231,"Pike County, Georgia",13688,0,0,0,13688,0
0500000US13233,13233,"Polk County, Georgia",38127,18253,0,18253,19874,0
0500000US13235,13235,"Pulaski County, Georgia",9588,3957,0,3957,5631,0
0500000US13237,13237,"Putnam County, Georgia",18812,4371,0,4371,14441,0
0500000US13239,13239,"Quitman County, Georgia",2598,1064,0,1064,1534,0
0500000US13241,13241,"Rabun County, Georgia",15050,0,0,0,15050,0
0500000US13243,13243,"Randolph County, Georgia",7791,3662,0,3662,4129,0
0500000US13245,13245,"Richmond County, Georgia",199775,184376,184376,0,15399,0
0500000US13247,13247,"Rockdale County, Georgia",70111,59473,59473,0,10638,0
0500000US13249,13249,"Schley County, Georgia",3766,0,0,0,3766,0
0500000US13251,13251,"Screven County, Georgia",15374,2641,0,2641,12733,0
0500000US13253,13253,"Seminole County, Georgia",9369,2617,0,2617,6752,0
0500000US13255,13255,"Spalding County, Georgia",58417,34745,34745,0,23672,0
0500000US13257,13257,"Stephens County, Georgia",25435,10089,0,10089,15346,0
0500000US13259,13259,"Stewart County, Georgia",5252,0,0,0,5252,0
0500000US13261,13261,"Sumter County, Georgia",33200,18825,0,18825,14375,0
0500000US13263,13263,"Talbot County, Georgia",6498,0,0,0,6498,0
0500000US13265,13265,"Taliaferro County, Georgia",2077,0,0,0,2077,0
0500000US13267,13267,"Tattnall County, Georgia",22305,4741,0,4741,17564,0
0500000US13269,13269,"Taylor County, Georgia",8815,0,0,0,8815,0
0500000US13271,13271,"Telfair County, Georgia",11794,5039,0,5039,6755,0
0500000US13273,13273,"Terrell County, Georgia",10970,4961,0,4961,6009,0
0500000US13275,13275,"Thomas County, Georgia",42737,21322,0,21322,21415,0
0500000US13277,13277,"Tift County, Georgia",38407,21461,0,21461,16946,0
0500000US13279,13279,"Toombs County, Georgia",26067,12474,0,12474,13593,0
0500000US13281,13281,"Towns County, Georgia",9319,0,0,0,9319,0
0500000US13283,13283,"Treutlen County, Georgia",6854,3036,0,3036,3818,0
0500000US13285,13285,"Troup County, Georgia",58779,32974,0,32974,25805,0
0500000US13287,13287,"Turner County, Georgia",9504,4971,0,4971,4533,0
0500000US13289,13289,"Twiggs County, Georgia",10590,0,0,0,10590,0
0500000US13291,13291,"Union County, Georgia",17289,0,0,0,17289,0
0500000US13293,13293,"Upson County, Georgia",27597,15359,0,15359,12238,0
0500000US13295,13295,"Walker County, Georgia",61053,34479,28067,6412,26574,0
0500000US13297,13297,"Walton County, Georgia",60687,25168,8131,17037,35519,0
0500000US13299,13299,"Ware County, Georgia",35483,25406,0,25406,10077,0
0500000US13301,13301,"Warren County, Georgia",6336,0,0,0,6336,0
0500000US13303,13303,"Washington County, Georgia",21176,7111,0,7111,14065,0
0500000US13305,13305,"Wayne County, Georgia",26565,12738,0,12738,13827,0
0500000US13307,13307,"Webster County, Georgia",2390,0,0,0,2390,0
0500000US13309,13309,"Wheeler County, Georgia",6179,0,0,0,6179,0
0500000US13311,13311,"White County, Georgia",19944,0,0,0,19944,0
0500000US13313,13313,"Whitfield County, Georgia",83525,57067,57067,0,26458,0
0500000US13315,13315,"Wilcox County, Georgia",8577,0,0,0,8577,0
0500000US13317,13317,"Wilkes County, Georgia",10687,3321,0,3321,7366,0
0500000US13319,13319,"Wilkinson County, Georgia",10220,0,0,0,10220,0
0500000US13321,13321,"Worth County, Georgia",21967,6589,0,6589,15378,0
0500000US15001,15001,"Hawaii County, Hawaii",148677,86814,0,86814,61863,0
0500000US15003,15003,"Honolulu County, Hawaii",876156,862113,835912,26201,14043,0
0500000US15005,15005,"Kalawao County, Hawaii",147,0,0,0,147,0
0500000US15007,15007,"Kauai County, Hawaii",58463,47351,0,47351,11112,0
0500000US15009,15009,"Maui County, Hawaii",128094,111947,0,111947,16147,0
0500000US16001,16001,"Ada County, Idaho",300904,280400,271999,8401,20504,0
0500000US16003,16003,"Adams County, Idaho",3476,0,0,0,3476,0
0500000US16005,16005,"Bannock County, Idaho",75565,62498,62498,0,13067,0
0500000US16007,16007,"Bear Lake County, Idaho",6411,2726,0,2726,3685,0
0500000US16009,16009,"Benewah County, Idaho",9171,2885,0,2885,6286,0
0500000US16011,16011,"Bingham County, Idaho",41735,17352,0,17352,24383,0
0500000US16013,16013,"Blaine County, Idaho",18991,12646,0,12646,6345,0
0500000US16015,16015,"Boise County, Idaho",6670,0,0,0,6670,0
0500000US16017,16017,"Bonner County, Idaho",36835,8312,0,8312,28523,0
0500000US16019,16019,"Bonneville County, Idaho",82522,66973,66973,0,15549,0
0500000US16021,16021,"Boundary County, Idaho",9871,2642,0,2642,7229,0
0500000US16023,16023,"Butte County, Idaho",2899,0,0,0,2899,0
0500000US16025,16025,"Camas County, Idaho",991,0,0,0,991,0
0500000US16027,16027,"Canyon County, Idaho",131441,96535,96535,0,34906,0
0500000US16029,16029,"Caribou County, Idaho",7304,3035,0,3035,4269,0
0500000US16031,16031,"Cassia County, Idaho",21416,9572,0,9572,11844,0
0500000US16033,16033,"Clark County, Idaho",1022,0,0,0,1022,0
0500000US16035,16035,"Clearwater County, Idaho",8930,3815,0,3815,5115,0
0500000US16037,16037,"Custer County, Idaho",4342,0,0,0,4342,0
0500000US16039,16039,"Elmore County, Idaho",29130,22274,0,22274,6856,0
0500000US16041,16041,"Franklin County, Idaho",11329,3434,0,3434,7895,0
0500000US16043,16043,"Fremont County, Idaho",11819,3448,0,3448,8371,0
0500000US16045,16045,"Gem County, Idaho",15181,8311,0,8311,6870,0
0500000US16047,16047,"Gooding County, Idaho",14155,3598,0,3598,10557,0
0500000US16049,16049,"Idaho County, Idaho",15511,3235,0,3235,12276,0
0500000US16051,16051,"Jefferson County, Idaho",19155,3574,0,3574,15581,0
0500000US16053,16053,"Jerome County, Idaho",18342,7968,0,7968,10374,0
0500000US16055,16055,"Kootenai County, Idaho",108685,79587,74857,4730,29098,0
0500000US16057,16057,"Latah County, Idaho",34935,21791,0,21791,13144,0
0500000US16059,16059,"Lemhi County, Idaho",7806,3114,0,3114,4692,0
0500000US16061,16061,"Lewis County, Idaho",3747,0,0,0,3747,0
0500000US16063,16063,"Lincoln County, Idaho",4044,0,0,0,4044,0
0500000US16065,16065,"Madison County, Idaho",27467,19110,0,19110,8357,0
0500000US16067,16067,"Minidoka County, Idaho",20174,8998,0,8998,11176,0
0500000US16069,16069,"Nez Perce County, Idaho",37410,30946,30946,0,6464,0
0500000US16071,16071,"Oneida County, Idaho",4125,0,0,0,4125,0
0500000US16073,16073,"Owyhee County, Idaho",10644,2717,0,2717,7927,0
0500000US16075,16075,"Payette County, Idaho",20578,11652,0,11652,8926,0
0500000US16077,16077,"Power County, Idaho",7538,4149,0,4149,3389,0
0500000US16079,16079,"Shoshone County, Idaho",13771,3358,0,3358,10413,0
0500000US16081,16081,"Teton County, Idaho",5999,0,0,0,5999,0
0500000US16083,16083,"Twin Falls County, Idaho",64284,43347,0,43347,20937,0
0500000US16085,16085,"Valley County, Idaho",7651,0,0,0,7651,0
0500000US16087,16087,"Washington County, Idaho",9977,5495,0,5495,4482,0
0500000US17001,17001,"Adams County, Illinois",68277,45326,0,45326,22951,0
0500000US17003,17003,"Alexander County, Illinois",9590,3952,0,3952,5638,0
0500000US17005,17005,"Bond County, Illinois",17633,7039,0,7039,10594,0
0500000US17007,17007,"Boone County, Illinois",41786,29086,29086,0,12700,0
0500000US17009,17009,"Brown County, Illinois",6950,4043,0,4043,2907,0
0500000US17011,17011,"Bureau County, Illinois",35503,13476,0,13476,22027,0
0500000US17013,17013,"Calhoun County, Illinois",5084,0,0,0,5084,0
0500000US17015,17015,"Carroll County, Illinois",16674,3501,0,3501,13173,0
0500000US17017,17017,"Cass County, Illinois",13695,6133,0,6133,7562,0
0500000US17019,17019,"Champaign County, Illinois",179669,151272,123938,27334,28397,0
0500000US17021,17021,"Christian County, Illinois",35372,19946,0,19946,15426,0
0500000US17023,17023,"Clark County, Illinois",17008,7099,0,7099,9909,0
0500000US17025,17025,"Clay County, Illinois",14560,4953,0,4953,9607,0
0500000US17027,17027,"Clinton County, Illinois",35535,20726,0,20726,14809,0
0500000US17029,17029,"Coles County, Illinois",53196,40455,0,40455,12741,0
0500000US17031,17031,"Cook County, Illinois",5376741,5372243,5372243,0,4498,0
0500000US17033,17033,"Crawford County, Illinois",20452,8324,0,8324,12128,0
0500000US17035,17035,"Cumberland County, Illinois",11253,0,0,0,11253,0
