"sex","age","year","stateFips","pop.old","pop.new","diff","percent.change"
2,60,2005,"42",308989,311119,2130,0.6893449281366
2,60,2005,"44",24738,24848,110,0.444660037189749
2,60,2005,"45",110346,110778,432,0.391495840356696
2,60,2005,"46",17463,17024,439,2.51388650289183
2,60,2005,"47",149659,150706,1047,0.699590402180958
2,60,2005,"48",453685,458321,4636,1.02185437032302
2,60,2005,"49",41297,41652,355,0.859626607259607
2,60,2005,"50",16110,15885,225,1.39664804469274
2,60,2005,"51",178365,179586,1221,0.684551341350601
2,60,2005,"53",142289,142757,468,0.328908067383986
2,60,2005,"54",48812,49424,612,1.25379005162665
2,60,2005,"55",124284,124762,478,0.384603006018474
2,60,2005,"56",11987,12038,51,0.425460915992325
2,65,2005,"01",95631,96918,1287,1.34579791071933
2,65,2005,"02",7433,7332,101,1.35880532759317
2,65,2005,"04",111753,116421,4668,4.17706907197122
2,65,2005,"05",58107,59522,1415,2.43516271705646
2,65,2005,"06",572912,575582,2670,0.466040159745301
2,65,2005,"08",71483,71608,125,0.17486675153533
2,65,2005,"09",64257,64166,91,0.14161881195823
2,65,2005,"10",16927,17329,402,2.37490399952738
2,65,2005,"11",11009,10205,804,7.30311563266418
2,65,2005,"12",406936,429198,22262,5.4706391176991
2,65,2005,"13",146624,146229,395,0.269396551724138
2,65,2005,"15",23522,24292,770,3.27353116231613
2,65,2005,"16",23918,24326,408,1.70582824650891
2,65,2005,"17",224950,224406,544,0.241831518115137
2,65,2005,"18",114326,115657,1331,1.16421461434844
2,65,2005,"19",57770,58267,497,0.860308118400554
2,65,2005,"20",47946,48398,452,0.942727234805823
2,65,2005,"21",83051,84074,1023,1.23177324776342
2,65,2005,"22",83041,85086,2045,2.46263893739237
2,65,2005,"23",27377,27581,204,0.745151039193484
2,65,2005,"24",98942,98277,665,0.672110933678317
2,65,2005,"25",116844,115429,1415,1.21101639793229
2,65,2005,"26",182819,183118,299,0.163549740453673
2,65,2005,"27",86997,86656,341,0.391967539110544
2,65,2005,"28",56515,57701,1186,2.09855790498098
2,65,2005,"29",112758,113840,1082,0.959577147519466
2,65,2005,"30",18297,18547,250,1.36634420943324
2,65,2005,"31",31088,31430,342,1.10010293360782
2,65,2005,"32",43756,45342,1586,3.62464576286681
2,65,2005,"33",23250,22973,277,1.19139784946237
2,65,2005,"34",162119,161764,355,0.218974950499325
2,65,2005,"35",36090,37542,1452,4.02327514546966
2,65,2005,"36",373230,370015,3215,0.861399137261206
2,65,2005,"37",166714,170356,3642,2.18457957939945
2,65,2005,"38",11753,12059,306,2.60359057261976
2,65,2005,"39",222826,224151,1325,0.594634378393904
2,65,2005,"40",70136,71603,1467,2.09165050758526
2,65,2005,"41",66599,67007,408,0.612621811138305
2,65,2005,"42",252504,254457,1953,0.773453093812375
2,65,2005,"44",19375,19294,81,0.418064516129032
2,65,2005,"45",85840,87663,1823,2.12371854613234
2,65,2005,"46",14397,14136,261,1.81287768285059
2,65,2005,"47",120180,122194,2014,1.67581960392744
2,65,2005,"48",353211,358583,5372,1.52090393560789
2,65,2005,"49",32681,32743,62,0.189712677090664
2,65,2005,"50",11875,11762,113,0.951578947368421
2,65,2005,"51",135870,136675,805,0.592478104070067
2,65,2005,"53",105142,105080,62,0.0589678720206958
2,65,2005,"54",41497,42703,1206,2.90623418560378
2,65,2005,"55",100011,100399,388,0.387957324694284
2,65,2005,"56",9078,9404,326,3.59109936109275
2,70,2005,"01",82150,83004,854,1.03956177723676
2,70,2005,"02",5742,5848,106,1.84604667363288
2,70,2005,"04",96155,97860,1705,1.77317872185534
2,70,2005,"05",50078,51008,930,1.85710291944566
2,70,2005,"06",491704,489285,2419,0.491962644192441
2,70,2005,"08",59650,58924,726,1.21709974853311
2,70,2005,"09",57838,57958,120,0.207476053805457
2,70,2005,"10",14817,15114,297,2.00445434298441
2,70,2005,"11",9223,8584,639,6.92833134554917
2,70,2005,"12",368436,381383,12947,3.51404314453528
2,70,2005,"13",120115,119462,653,0.543645672896807
2,70,2005,"15",22254,22091,163,0.732452592792307
2,70,2005,"16",20045,20171,126,0.628585682215016
2,70,2005,"17",193308,193202,106,0.0548347714528111
2,70,2005,"18",99570,100158,588,0.59053931907201
2,70,2005,"19",52105,53006,901,1.72920065252855
2,70,2005,"20",43684,44107,423,0.968317919604432
2,70,2005,"21",69850,70595,745,1.06657122405154
2,70,2005,"22",71465,72936,1471,2.0583502413769
2,70,2005,"23",24442,24335,107,0.437771049832256
2,70,2005,"24",83693,82597,1096,1.3095479908714
2,70,2005,"25",107077,106159,918,0.857326970311085
2,70,2005,"26",159839,160505,666,0.416669273456416
2,70,2005,"27",74211,74158,53,0.0714179838568406
2,70,2005,"28",47947,48792,845,1.76236260871379
2,70,2005,"29",99219,100585,1366,1.37675243652929
2,70,2005,"30",15395,15598,203,1.31860993829165
2,70,2005,"31",28744,29003,259,0.901057612023379
2,70,2005,"32",34659,35409,750,2.16394010213797
2,70,2005,"33",20033,19455,578,2.88523935506414
2,70,2005,"34",144558,144533,25,0.0172940964872231
2,70,2005,"35",30688,31159,471,1.53480187695516
2,70,2005,"36",324268,322952,1316,0.405837147051205
2,70,2005,"37",141830,143818,1988,1.40167806528943
2,70,2005,"38",11022,11332,310,2.81255670477227
2,70,2005,"39",195901,196635,734,0.374679047069693
2,70,2005,"40",61780,62869,1089,1.76270637746844
2,70,2005,"41",56775,56572,203,0.357551739321885
2,70,2005,"42",235951,238322,2371,1.00486965514026
2,70,2005,"44",17822,17609,213,1.19515205925261
2,70,2005,"45",72799,73121,322,0.442313768046264
2,70,2005,"46",13271,13435,164,1.23577725868435
2,70,2005,"47",100954,101740,786,0.77857241912158
2,70,2005,"48",302454,303803,1349,0.446018237484047
2,70,2005,"49",27887,27182,705,2.52805966938
2,70,2005,"50",10173,10089,84,0.825715128280743
2,70,2005,"51",113942,113218,724,0.635410998578224
2,70,2005,"53",87573,85957,1616,1.84531762072785
2,70,2005,"54",36237,37274,1037,2.86171592571129
2,70,2005,"55",87826,88402,576,0.655842233507162
2,70,2005,"56",7718,7755,37,0.479398807981342
2,75,2005,"01",71937,71689,248,0.344746097279564
2,75,2005,"02",4391,4416,25,0.569346390343885
2,75,2005,"04",86435,83407,3028,3.50321050500376
2,75,2005,"05",43812,43807,5,0.011412398429654
2,75,2005,"06",445664,442881,2783,0.624461477705177
2,75,2005,"08",51810,51390,420,0.810654313839027
2,75,2005,"09",55333,56762,1429,2.58254567798601
2,75,2005,"10",12899,12652,247,1.91487712225754
2,75,2005,"11",8710,8205,505,5.79793340987371
2,75,2005,"12",352773,350019,2754,0.780671990203332
2,75,2005,"13",101124,99447,1677,1.65836003322653
2,75,2005,"15",21592,21125,467,2.16283808818081
2,75,2005,"16",17506,17378,128,0.731177881869074
2,75,2005,"17",179517,180607,1090,0.607184834862436
2,75,2005,"18",92366,93303,937,1.01444254379317
2,75,2005,"19",49945,50918,973,1.94814295725298
2,75,2005,"20",40851,41504,653,1.59849208097721
2,75,2005,"21",61552,61738,186,0.302183519625682
2,75,2005,"22",63703,64378,675,1.05960472819176
2,75,2005,"23",22206,22393,187,0.842114743762947
2,75,2005,"24",75013,75279,266,0.354605201765027
2,75,2005,"25",102982,103672,690,0.670020003495757
2,75,2005,"26",147976,149451,1475,0.996783262150619
2,75,2005,"27",68764,69666,902,1.31173288348554
2,75,2005,"28",42384,42201,183,0.431766704416761
2,75,2005,"29",89007,89821,814,0.914534811868729
2,75,2005,"30",14088,14039,49,0.347813742191936
2,75,2005,"31",26809,27295,486,1.81282405162445
2,75,2005,"32",28692,28288,404,1.40805799526
2,75,2005,"33",18405,18166,239,1.2985601738658
2,75,2005,"34",135075,136742,1667,1.23412918748843
2,75,2005,"35",25982,25703,279,1.07382033715649
2,75,2005,"36",300231,300688,457,0.152216126915608
2,75,2005,"37",124533,124701,168,0.13490400134904
2,75,2005,"38",10647,10878,231,2.16962524654832
2,75,2005,"39",184878,186412,1534,0.829736366685057
2,75,2005,"40",53590,53548,42,0.078372830752006
2,75,2005,"41",52337,52401,64,0.122284425931941
2,75,2005,"42",235685,238292,2607,1.10613742919575
2,75,2005,"44",18502,18644,142,0.767484596259864
2,75,2005,"45",61839,60597,1242,2.00844127492359
2,75,2005,"46",12453,12507,54,0.433630450493857
2,75,2005,"47",86971,86545,426,0.489818445228869
2,75,2005,"48",261232,259524,1708,0.653824952532615
2,75,2005,"49",24121,23230,891,3.6938767049459
2,75,2005,"50",9399,9228,171,1.8193424832429
2,75,2005,"51",100398,100178,220,0.219127871073129
2,75,2005,"53",79761,78812,949,1.18980454106644
2,75,2005,"54",33529,34118,589,1.75668824003102
2,75,2005,"55",82511,83919,1408,1.70643914144781
2,75,2005,"56",6531,6692,161,2.46516613076099
2,80,2005,"01",55295,54202,1093,1.97667058504386
2,80,2005,"02",3063,3024,39,1.27326150832517
2,80,2005,"04",68466,64569,3897,5.69187625974936
2,80,2005,"05",35046,34054,992,2.83056554242995
2,80,2005,"06",362661,361120,1541,0.424914727527912
2,80,2005,"08",40666,41059,393,0.966409285398121
2,80,2005,"09",47773,49367,1594,3.33661273104055
2,80,2005,"10",10056,9875,181,1.79992044550517
2,80,2005,"11",7307,7018,289,3.95511153688244
2,80,2005,"12",286579,270786,15793,5.51087134786568
2,80,2005,"13",78546,76550,1996,2.54118605657831
2,80,2005,"15",16596,16271,325,1.95830320559171
2,80,2005,"16",14493,14313,180,1.24197888635893
2,80,2005,"17",148242,149162,920,0.620606845563336
2,80,2005,"18",75122,74839,283,0.376720534597055
2,80,2005,"19",43531,43783,252,0.578897796972273
2,80,2005,"20",34813,35108,295,0.847384597707753
2,80,2005,"21",48539,47967,572,1.17843383670863
2,80,2005,"22",48237,48211,26,0.0539005327860356
2,80,2005,"23",17654,17814,160,0.9063101846607
2,80,2005,"24",60413,61332,919,1.52119576912254
2,80,2005,"25",87747,88395,648,0.738486785873021
2,80,2005,"26",119601,121546,1945,1.62624058327272
2,80,2005,"27",58561,59510,949,1.62053243626304
2,80,2005,"28",32518,31766,752,2.31256534842241
2,80,2005,"29",73213,73161,52,0.0710256375233907
2,80,2005,"30",11245,11271,26,0.23121387283237
2,80,2005,"31",22312,22526,214,0.959125134456795
2,80,2005,"32",20719,19738,981,4.7347844973213
2,80,2005,"33",14857,14567,290,1.95194184559467
2,80,2005,"34",111766,113411,1645,1.47182506307822
2,80,2005,"35",20157,19870,287,1.42382298953217
2,80,2005,"36",242956,245256,2300,0.946673471739739
2,80,2005,"37",97587,96305,1282,1.31369957063953
2,80,2005,"38",8935,8993,58,0.649132624510353
2,80,2005,"39",150884,151482,598,0.396330956231277
2,80,2005,"40",42209,41287,922,2.18436826269279
2,80,2005,"41",44544,45127,583,1.30881824712644
2,80,2005,"42",198484,197345,1139,0.573849781342577
2,80,2005,"44",16108,16453,345,2.14179289793891
2,80,2005,"45",49174,47382,1792,3.64420222068573
2,80,2005,"46",10482,10403,79,0.753672963174967
2,80,2005,"47",68569,68016,553,0.806486896410915
2,80,2005,"48",201164,196550,4614,2.29365095146249
2,80,2005,"49",18860,18386,474,2.51325556733828
2,80,2005,"50",7491,7607,116,1.54852489654252
2,80,2005,"51",79841,79133,708,0.886762440350196
2,80,2005,"53",67060,67206,146,0.217715478675813
2,80,2005,"54",26061,25912,149,0.571735543532481
2,80,2005,"55",69082,70379,1297,1.87747893807359
2,80,2005,"56",5292,5172,120,2.26757369614512
2,85,2005,"01",54108,48224,5884,10.8745472018925
2,85,2005,"02",2485,2395,90,3.62173038229376
2,85,2005,"04",60911,53100,7811,12.8236279161399
2,85,2005,"05",36474,32829,3645,9.99341997038987
2,85,2005,"06",348027,327649,20378,5.85529283647533
2,85,2005,"08",39648,38568,1080,2.72397094430993
2,85,2005,"09",51912,52314,402,0.774387424872862
2,85,2005,"10",9484,8949,535,5.64107971320118
2,85,2005,"11",7477,6452,1025,13.7087067005483
2,85,2005,"12",274400,235399,39001,14.2131924198251
2,85,2005,"13",77719,69924,7795,10.0297224616889
2,85,2005,"15",15403,14195,1208,7.84262805946894
2,85,2005,"16",14452,13792,660,4.56684195959037
2,85,2005,"17",155634,147389,8245,5.29768559569246
2,85,2005,"18",75507,70854,4653,6.16234256426556
2,85,2005,"19",51636,48899,2737,5.30056549694012
2,85,2005,"20",40303,37924,2379,5.90278639307248
2,85,2005,"21",47027,43659,3368,7.16184319646161
2,85,2005,"22",47163,42879,4284,9.08339164175307
2,85,2005,"23",18254,17746,508,2.78295168182316
2,85,2005,"24",56828,55789,1039,1.82832406560146
2,85,2005,"25",94539,90888,3651,3.86189826420842
2,85,2005,"26",117127,113304,3823,3.26397841659054
2,85,2005,"27",69273,66164,3109,4.48804007333304
2,85,2005,"28",34281,29918,4363,12.7271666520813
2,85,2005,"29",78280,72525,5755,7.35181400102197
2,85,2005,"30",12340,11806,534,4.32739059967585
2,85,2005,"31",26753,24996,1757,6.56748775838224
2,85,2005,"32",16186,15047,1139,7.0369455084641
2,85,2005,"33",15498,14793,705,4.54897406116918
2,85,2005,"34",110921,106367,4554,4.1056247239026
2,85,2005,"35",19025,17365,1660,8.72536136662286
2,85,2005,"36",251269,240851,10418,4.14615412167836
2,85,2005,"37",92224,86342,5882,6.3779493407356
2,85,2005,"38",11257,10684,573,5.09016611885938
2,85,2005,"39",146748,138507,8241,5.61574944803336
2,85,2005,"40",44545,38911,5634,12.6478841620833
2,85,2005,"41",45076,44194,882,1.95669535894933
2,85,2005,"42",199410,186799,12611,6.32415626096986
2,85,2005,"44",17343,16932,411,2.36983220896039
2,85,2005,"45",45417,41156,4261,9.38194949027897
2,85,2005,"46",12701,12026,675,5.31454216203449
2,85,2005,"47",66446,61645,4801,7.22541612738163
2,85,2005,"48",197864,177125,20739,10.481441798407
2,85,2005,"49",17758,16309,1449,8.15970266921951
2,85,2005,"50",7926,7691,235,2.96492556144335
2,85,2005,"51",74964,70746,4218,5.62670081639187
2,85,2005,"53",68119,65589,2530,3.71408858027863
2,85,2005,"54",24624,22675,1949,7.91504223521767
2,85,2005,"55",75254,74166,1088,1.44577032450102
2,85,2005,"56",5330,5005,325,6.09756097560976
